"Year","Season","Stratum","centroid_longitude","centroid_latitude","centroid_latitude_Median","centroid_longitude_Median","centroid_latitude_Quantile_05","centroid_longitude_Quantile_05","centroid_latitude_Quantile_95","centroid_longitude_Quantile_95","Period"
1990,"Summer","Georges",-66.3916942321507,41.9994625652389,42.1186081015542,-66.2034830599373,41.2005371452596,-67.4318667489805,42.2629397313374,-65.8910166163903,"Before Warming"
1990,"Summer","GrandBanks",-53.0403821599394,44.2618871013727,44.2331108835562,-53.0703343131451,43.4997420750115,-53.9898340698544,44.9252138523132,-51.8864629845751,"Before Warming"
1990,"Summer","Gully",-59.3184184050777,43.9959324054553,44.2597944582447,-59.331858737383,43.1171479483729,-60.5313920581874,44.5075763688169,-57.7681974207127,"Before Warming"
1990,"Summer","HaliChan",-56.3839560254197,45.5282524052396,45.6313749618163,-56.4990635862829,44.9578800507343,-57.1438488436641,46.0904927355345,-55.7021465939961,"Before Warming"
1990,"Summer","Nantucket",-69.3223482183108,40.9728928004266,40.927461945903,-69.3350111336847,40.2320414643657,-69.8375089565622,41.6181117704363,-68.7959905629349,"Before Warming"
1990,"Summer","Sable",-62.0888842562185,43.4877313031785,43.4727991071168,-62.1232739409559,42.8523242435214,-62.9538453995731,44.4244448268643,-60.93400753317,"Before Warming"
1991,"Fall","BOF",-66.4630215537759,44.3764872830923,44.1177133451741,-66.5108832903915,43.8686558612328,-67.1293590212511,45.1043750958038,-65.4139696310082,"Before Warming"
1991,"Fall","Browns",-65.5990844316597,42.7019544928504,42.6549382074094,-65.6362809993657,42.1872524673038,-66.6490994618747,43.2007521140638,-64.7668109942521,"Before Warming"
1991,"Fall","CapeBreton",-59.3152993085124,46.5714411077124,46.7239865743928,-59.4465148428951,45.8467340751819,-60.1610666762058,47.1853973498482,-58.1163463558768,"Before Warming"
1991,"Fall","CapeCod",-69.9221440875147,42.8569826947257,43.0562026451073,-70.030971130529,41.827410917726,-70.4873441765603,43.5614191568779,-69.2114239419166,"Before Warming"
1991,"Fall","EGOM",-68.2607322030437,43.8865418496751,43.9477346156943,-68.3518390156365,43.2219755700966,-69.131128633478,44.2566994912327,-67.4731364529267,"Before Warming"
1991,"Fall","GBTail",-49.9125034461855,43.4225653057987,43.2313398762246,-49.7575679799982,42.7291209861528,-51.5943142672467,44.8994238717622,-48.9249426795833,"Before Warming"
1991,"Fall","Georges",-66.5141404398441,41.9316313117564,42.094072580743,-66.5018274291466,41.1491476839128,-67.4326270959008,42.2892582027606,-65.8842495315812,"Before Warming"
1991,"Fall","GrandBanks",-53.1212287308422,44.2982431864438,44.4473209332081,-53.3406112864763,43.5071240053258,-53.9928243680598,44.9141532284764,-51.8882403825487,"Before Warming"
1991,"Fall","Gully",-59.390709751713,43.9480861174381,44.2597944582447,-59.331858737383,43.1133606387434,-60.5328162860574,44.4939170395923,-57.7689146017252,"Before Warming"
1991,"Fall","HaliChan",-56.4343304699011,45.5163863378405,45.6268236865802,-56.5010725964385,44.9571340458044,-57.1439746427399,46.0906071546544,-55.5736979580681,"Before Warming"
1991,"Fall","Nantucket",-69.2454508922931,41.1199209458197,41.1474739528289,-69.2933617224304,40.4421817642878,-69.7908927858525,41.6499621187915,-68.7841631157753,"Before Warming"
1991,"Fall","Sable",-61.8027699063299,43.5232006007034,43.3256297175083,-61.759329923165,42.8393251881858,-62.970992935778,44.436338450424,-60.8420274542322,"Before Warming"
1991,"Spring","BOF",-66.4817890769275,44.3323649406652,44.1177133451741,-66.5108832903915,43.868548084726,-67.1289263305202,45.1032915905074,-65.4171139843075,"Before Warming"
1991,"Spring","Browns",-65.6197926430414,42.7055627887051,42.6549382074094,-65.6362809993657,42.1854014123779,-66.6773622305909,43.2017067158481,-64.7626268804703,"Before Warming"
1991,"Spring","CapeBreton",-59.2775360209004,46.5479829900019,46.5214478206386,-59.4262526687533,45.8467475057218,-60.1565442453685,47.1854516102415,-58.1145790397872,"Before Warming"
1991,"Spring","CapeCod",-69.8663247148001,42.7689443944151,42.8719211511811,-69.8251198039507,41.8049033980486,-70.4875143685474,43.5611239415104,-69.2113302532051,"Before Warming"
1991,"Spring","EGOM",-68.2323700927035,43.8826201233842,43.9477346156943,-68.2676806586745,43.2199198676703,-69.1310629631805,44.2566567520324,-67.4730897920302,"Before Warming"
1991,"Spring","GBTail",-49.902997037903,43.3908426603988,43.2147618047619,-49.4526629095083,42.7297912929328,-51.5950328317087,44.8994839981896,-48.9246508441508,"Before Warming"
1991,"Spring","Georges",-66.6233624114332,41.9395463230006,42.0687742053596,-66.5018274291466,41.1789235358985,-67.4333321572042,42.2888444574298,-65.8919709390337,"Before Warming"
1991,"Spring","GrandBanks",-53.1573346580375,44.2600632855441,44.2331108835562,-53.0852081781765,43.5084758516813,-53.9917364818143,44.9040465343351,-52.1710433203402,"Before Warming"
1991,"Spring","Gully",-59.0633238041876,44.0350580394239,44.2666148227242,-59.3142729578036,43.119043874547,-60.5343040671699,44.5090679644092,-57.7670948727495,"Before Warming"
1991,"Spring","HaliChan",-56.3167625674589,45.5195156851259,45.4146106503935,-56.4990635862829,44.9595660322947,-57.1438181964226,46.0904616228997,-55.3499885988735,"Before Warming"
1991,"Spring","Nantucket",-69.2935462540512,41.0626831844742,41.1474739528289,-69.3350111336847,40.4400466301742,-69.8303196913568,41.6174768920768,-68.7995894052514,"Before Warming"
1991,"Spring","Sable",-61.7424842094846,43.4392568837271,43.3033068173537,-61.7246635209633,42.8145138422547,-62.9672625158711,44.4243629756426,-60.8336942033172,"Before Warming"
1991,"Summer","BOF",-66.4407982911868,44.3566820515791,44.1177133451741,-66.5108832903915,43.868604544932,-67.0956371324022,45.1048875586783,-65.4120169517619,"Before Warming"
1991,"Summer","Browns",-65.6489754111258,42.7072130478052,42.6549382074094,-65.6362809993657,42.1977832387634,-66.6782698292775,43.2011281848936,-64.7689195630255,"Before Warming"
1991,"Summer","CapeBreton",-59.2579925057222,46.5717725001935,46.7239865743928,-59.4163021840795,45.8517696656012,-60.157400890281,47.1858734175629,-58.1136487684416,"Before Warming"
1991,"Summer","CapeCod",-69.8991258646845,42.7871309000918,42.8719211511811,-69.9839171013991,41.8211633464539,-70.4896898024138,43.5612792235543,-69.2113437279351,"Before Warming"
1991,"Summer","EGOM",-68.2664118771001,43.8772625449049,43.9477346156943,-68.3518390156365,43.2208407263492,-69.1311016244116,44.2566519830525,-67.4731321043273,"Before Warming"
1991,"Summer","GBTail",-49.9178197926168,43.4543708848357,43.2471033111952,-49.7575679799982,42.7295400129668,-51.595047162609,44.8993924245383,-48.9250953148653,"Before Warming"
1991,"Summer","Georges",-66.5138284722679,41.9293262501172,42.094072580743,-66.5018274291466,41.1478414443697,-67.4333136150618,42.2877413756891,-65.8849832177899,"Before Warming"
1991,"Summer","GrandBanks",-53.085392748625,44.2999683695918,44.4360497290373,-53.0852081781765,43.4993629882574,-53.9921610411766,44.9267336370042,-51.8867717969508,"Before Warming"
1991,"Summer","Gully",-59.3747786396052,44.0344434386309,44.2666148227242,-59.331858737383,43.3274034158467,-60.2435656655115,44.4812767680353,-57.7731833604903,"Before Warming"
1991,"Summer","HaliChan",-56.3696013011301,45.6226380724122,45.6396294579787,-56.5010725964385,44.9617327969069,-57.1440011713673,46.0906098267598,-55.2616704145507,"Before Warming"
1991,"Summer","Nantucket",-69.321250395042,40.9749315035596,40.927461945903,-69.3350111336847,40.2323990721455,-69.8363001278737,41.6178468205071,-68.7985006408053,"Before Warming"
1991,"Summer","Sable",-61.8672231073124,43.541310449897,43.3256297175083,-61.7769644029032,42.8443818296365,-62.9902259740578,44.4362915126433,-60.8462526615639,"Before Warming"
1992,"Fall","BOF",-66.4736621032471,44.3736522006811,44.1177133451741,-66.5108832903915,43.8686523998484,-67.1280941952107,45.1025683131989,-65.4188708093871,"Before Warming"
1992,"Fall","Browns",-65.598850900623,42.7093079743938,42.6759439190567,-65.6362809993657,42.1916376581728,-66.6534302595549,43.2010312203047,-64.7672919507516,"Before Warming"
1992,"Fall","CapeBreton",-59.3150947958963,46.5698146670048,46.7239865743928,-59.4465148428951,45.8467399567235,-60.1615501022354,47.1853411044314,-58.1160805179145,"Before Warming"
1992,"Fall","CapeCod",-69.8907356621989,42.7940580329807,42.8719211511811,-69.9373874721258,41.8243973105193,-70.4898167328823,43.561619675971,-69.2113024769781,"Before Warming"
1992,"Fall","EGOM",-68.305479904678,43.8694899855242,43.9477346156943,-68.3518390156365,43.2223209844963,-69.1312285391473,44.2565570239127,-67.4732035345308,"Before Warming"
1992,"Fall","GBTail",-50.1828855624905,43.360391540013,43.2147618047619,-50.1130477138085,42.7291368084013,-51.6129357007245,44.6796706720993,-48.9409112059269,"Before Warming"
1992,"Fall","Georges",-66.5442077304484,41.9268168074246,42.094072580743,-66.5018274291466,41.1547624917514,-67.4326257619397,42.2889816234409,-65.8844043420812,"Before Warming"
1992,"Fall","GrandBanks",-52.9448011139105,44.1533821020264,44.2115947817603,-53.0400621851705,43.4939811388837,-53.9918295757656,44.9251677953138,-51.8842315734298,"Before Warming"
1992,"Fall","Gully",-59.3707235052636,43.9559940308258,44.2597944582447,-59.331858737383,43.113071380526,-60.5326663842237,44.5056064557671,-57.7685469465485,"Before Warming"
1992,"Fall","HaliChan",-56.5799374018547,45.651155820867,45.6396294579787,-56.5030579481098,45.1695667490227,-57.1440735129399,46.0906153480967,-55.8639043102325,"Before Warming"
1992,"Fall","Nantucket",-69.2727329761532,41.0292883206931,41.1474739528289,-69.2933617224304,40.2348844378111,-69.7968624030619,41.6499308491748,-68.7862157374743,"Before Warming"
1992,"Fall","Sable",-61.8388712652018,43.5180820316807,43.3256297175083,-61.7769644029032,42.8414581994988,-62.9637474719107,44.4362348901228,-60.8429812467942,"Before Warming"
1992,"Spring","BOF",-66.4746181889927,44.3707845901951,44.1177133451741,-66.5108832903915,43.8686096636205,-67.1290916911489,45.1040585497414,-65.415137656034,"Before Warming"
1992,"Spring","Browns",-65.6209896236451,42.7149328715663,42.6759439190567,-65.6362809993657,42.186166674215,-66.6755071246483,43.2016357831093,-64.7651048237384,"Before Warming"
1992,"Spring","CapeBreton",-59.2632313615352,46.552456116763,46.5214478206386,-59.4262526687533,45.8517340817486,-60.1599292882104,47.1855494042198,-58.1130611859066,"Before Warming"
1992,"Spring","CapeCod",-69.8869931319992,42.7814554488651,42.8719211511811,-69.9839171013991,41.8231757035902,-70.4888503915254,43.5605359156838,-69.2113167349436,"Before Warming"
1992,"Spring","EGOM",-68.2860912553864,43.8568523431267,43.9165864225712,-68.3518390156365,43.2190541834135,-69.1312046003982,44.2564744282888,-67.4731610281787,"Before Warming"
1992,"Spring","GBTail",-50.1798767413056,43.2145240572417,43.0230978315711,-50.1130477138085,42.7290585802995,-51.5948212177663,44.2343865101851,-49.000413784017,"Before Warming"
1992,"Spring","Georges",-66.5276285031049,41.9181210766823,42.094072580743,-66.5018274291466,41.0980124449839,-67.4333420193932,42.2882434029172,-65.8837236086545,"Before Warming"
1992,"Spring","GrandBanks",-53.1204560343513,44.2822875524184,44.4360497290373,-53.354797215818,43.5064512239868,-53.9925590884333,44.925160150664,-51.8867540682959,"Before Warming"
1992,"Spring","Gully",-59.4121092329327,43.9294074988785,44.0527030359767,-59.331858737383,43.1160579503007,-60.5299138552913,44.4871766486389,-58.0810400022599,"Before Warming"
1992,"Spring","HaliChan",-56.2714754190781,45.5225555424363,45.4146106503935,-56.497030568972,44.9597898354907,-57.1438092717701,46.0904557294627,-55.2321825960252,"Before Warming"
1992,"Spring","Nantucket",-69.2914747904896,40.9772034949499,40.9585205791938,-69.2933617224304,40.2311680263573,-69.7997742230594,41.6191336553642,-68.7862799036144,"Before Warming"
1992,"Spring","Sable",-61.8453847087762,43.586537004014,43.4727991071168,-61.759329923165,42.8417783934672,-62.986452865994,44.4365594434609,-60.8964196075318,"Before Warming"
1992,"Summer","BOF",-66.5062703675227,44.3866069999951,44.1177133451741,-66.5470301126178,43.8686568638609,-67.1266323777649,45.0975711920793,-65.5204858068357,"Before Warming"
1992,"Summer","Browns",-65.5752325521502,42.7336441528828,42.6759439190567,-65.6057077217436,42.187045780796,-66.6772722956012,43.2024642756469,-64.7543851186845,"Before Warming"
1992,"Summer","CapeBreton",-59.2484488795802,46.6055928100064,46.7397814099537,-59.4465148428951,45.8520548365,-60.1577322235145,47.1862255516827,-58.1128607409032,"Before Warming"
1992,"Summer","CapeCod",-69.898553239474,42.7855148245083,42.8719211511811,-69.9839171013991,41.8216756971926,-70.489989947794,43.5614259458312,-69.2113396202759,"Before Warming"
1992,"Summer","EGOM",-68.2832219947958,43.876911158152,43.9477346156943,-68.3518390156365,43.2223090663781,-69.1310577381447,44.2565688880147,-67.4731892127643,"Before Warming"
1992,"Summer","GBTail",-49.9355168726745,43.4258711200124,43.2471033111952,-49.7839362547334,42.7276973270834,-51.594994873612,44.8991428290152,-48.9263067757933,"Before Warming"
1992,"Summer","Georges",-66.6044641791156,41.9110098920899,42.0687742053596,-66.5018274291466,41.0954871297868,-67.5635958362445,42.2887786498719,-65.8858336540728,"Before Warming"
1992,"Summer","GrandBanks",-53.5633342484397,44.55331720607,44.6919733363668,-53.6696971246384,43.7402204577217,-54.2801072556411,45.1481087597285,-52.1936382947383,"Before Warming"
1992,"Summer","Gully",-59.2513919890081,43.9956063027823,44.2666148227242,-59.331858737383,43.1138728660342,-60.5308689151669,44.5112630934136,-57.7679470878243,"Before Warming"
1992,"Summer","HaliChan",-56.1949700645888,45.4863936539695,45.4146106503935,-56.1867972703318,44.9581376404529,-57.1436256572242,46.0903800141487,-54.9625062473556,"Before Warming"
1992,"Summer","Nantucket",-69.3224265689622,40.9744719195328,40.927461945903,-69.3350111336847,40.2322973195599,-69.8361365132717,41.618100926523,-68.8019644056917,"Before Warming"
1992,"Summer","Sable",-61.9522639733957,43.5081052316395,43.3256297175083,-62.0663372236763,42.8417726346463,-62.9611810242986,44.4252612637844,-60.8483847492235,"Before Warming"
1993,"Fall","BOF",-66.466443556846,44.3815071114638,44.2858521485587,-66.5108832903915,43.8686804965684,-67.1296155214495,45.1032634214153,-65.4168682243516,"Before Warming"
1993,"Fall","Browns",-65.5714246584051,42.6780776282018,42.6331449347583,-65.6057077217436,42.1857621875095,-66.642057106854,43.1996945083344,-64.7683423936839,"Before Warming"
1993,"Fall","CapeBreton",-59.3131102050527,46.5676265393802,46.5269683300753,-59.4465148428951,45.8467274299879,-60.161336453359,47.1853209117091,-58.1161322382607,"Before Warming"
1993,"Fall","CapeCod",-69.9051003833288,42.803202618789,42.9059589566772,-69.9839171013991,41.8234667669183,-70.4902330468829,43.5617144497995,-69.2113888804962,"Before Warming"
1993,"Fall","EGOM",-68.2391515859579,43.9090530023287,43.9477346156943,-68.3095205941739,43.2532145279625,-69.1180397528867,44.2566653941715,-67.4731585586734,"Before Warming"
1993,"Fall","GBTail",-50.0092651600143,43.419698996091,43.1601593724009,-49.7839362547334,42.7285258258706,-51.5957659435943,44.8998618692664,-48.9228167726115,"Before Warming"
1993,"Fall","Georges",-66.5480932049471,41.9151059413764,42.0687742053596,-66.5018274291466,41.0994315491686,-67.432865560218,42.2885495499834,-65.8854820524467,"Before Warming"
1993,"Fall","GrandBanks",-53.0172248216906,44.2196042345694,44.2331108835562,-53.0703343131451,43.4975418590178,-53.9922866197574,44.9128214831645,-51.8854576740456,"Before Warming"
1993,"Fall","Gully",-59.4328191453963,43.9386314494804,44.2597944582447,-59.331858737383,43.1127193554145,-60.533173938415,44.4909947440018,-57.7695299594533,"Before Warming"
1993,"Fall","HaliChan",-56.2336652713889,45.4713588471829,45.4127738262998,-56.497030568972,44.9574848464577,-57.1438116320218,46.0904443390523,-55.2277582171904,"Before Warming"
1993,"Fall","Nantucket",-69.3004806287666,41.0152879897192,40.9585205791938,-69.3350111336847,40.2551655480279,-69.829704935076,41.649898797901,-68.7987575554472,"Before Warming"
1993,"Fall","Sable",-61.8172086054611,43.5041512960048,43.314880433182,-61.759329923165,42.8399307252012,-62.9656682033982,44.4361755005136,-60.8410180102834,"Before Warming"
1993,"Spring","BOF",-66.45669495912,44.3889062050952,44.2858521485587,-66.5108832903915,43.8686257384393,-67.1288302919047,45.1051644297187,-65.4120597165848,"Before Warming"
1993,"Spring","Browns",-65.5849618466175,42.6812552892833,42.6331449347583,-65.6362809993657,42.1850126875725,-66.6523165333705,43.2008316308117,-64.766656280274,"Before Warming"
1993,"Spring","CapeBreton",-59.349002345357,46.6330455876113,46.7323501720732,-59.4465148428951,45.8563532117376,-60.1587415898104,47.1851708353267,-58.1127010893769,"Before Warming"
1993,"Spring","CapeCod",-69.8492686826445,42.8031237819381,42.939238036705,-69.8251198039507,41.805602914469,-70.3606504189024,43.5614702924579,-69.211305389192,"Before Warming"
1993,"Spring","EGOM",-68.3638040170742,43.82320286746,43.9165864225712,-68.3518390156365,43.2173059690436,-69.1848574672862,44.2562768928428,-67.4731763425356,"Before Warming"
1993,"Spring","GBTail",-50.241299374066,43.1850943034287,43.0379288906823,-50.1130477138085,42.7258181460016,-51.6127292718514,44.0705828443814,-49.0311969432872,"Before Warming"
1993,"Spring","Georges",-66.4662497304192,41.9196829907618,42.094072580743,-66.4031362760482,41.0810391403117,-67.4327484038016,42.2889492028345,-65.8830544864895,"Before Warming"
1993,"Spring","GrandBanks",-52.898190585788,44.1654895845599,44.2115947817603,-52.7900751573153,43.4936843585349,-53.9887900738321,44.9250298973777,-51.8842040752647,"Before Warming"
1993,"Spring","Gully",-59.2841342824657,44.0266140188476,44.2666148227242,-59.331858737383,43.1164147543351,-60.2323430419499,44.4911601006891,-57.7681102859352,"Before Warming"
1993,"Spring","HaliChan",-56.3862386154237,45.4893935718029,45.6377782451163,-56.5010725964385,44.9572770908462,-57.1433647989103,45.8656284121486,-55.2312869074702,"Before Warming"
1993,"Spring","Nantucket",-69.2795015763127,40.9838651121473,40.9585205791938,-69.2933617224304,40.2287173754944,-69.8339421149433,41.6499405119138,-68.7786339372622,"Before Warming"
1993,"Spring","Sable",-61.9806153669318,43.5127521415956,43.3256297175083,-62.0663372236763,42.8382070569931,-62.9791996719926,44.4361005673958,-60.8511422289983,"Before Warming"
1993,"Summer","BOF",-66.4628208722988,44.4033737429415,44.3131776836929,-66.5108832903915,43.8686570930731,-67.1291837933288,45.1015168388075,-65.4211921787836,"Before Warming"
1993,"Summer","Browns",-65.5303127494711,42.6204934327646,42.5872056309551,-65.6057077217436,42.1840380834367,-66.3450094276413,43.1406417787242,-64.7744872465732,"Before Warming"
1993,"Summer","CapeBreton",-59.1994776053472,46.538434261095,46.5214478206386,-59.1181364167405,45.8519316121305,-60.1620050362486,47.1846605293975,-58.1121917596213,"Before Warming"
1993,"Summer","CapeCod",-69.9054530817344,42.791766062608,42.8719211511811,-69.9839171013991,41.8223806289316,-70.490332298244,43.5614494911264,-69.2113684695061,"Before Warming"
1993,"Summer","EGOM",-68.258680550387,43.8903360218335,43.9477346156943,-68.3518390156365,43.2231975381919,-69.1309966408591,44.2566630747957,-67.4731443583485,"Before Warming"
1993,"Summer","GBTail",-50.1525888922149,43.2930217725454,43.140342806455,-50.1130477138085,42.729865991697,-51.5952200073682,44.6754526954164,-48.9577701202616,"Before Warming"
1993,"Summer","Georges",-66.5374163919214,41.9217269354602,42.094072580743,-66.5018274291466,41.1007705750097,-67.5260024849491,42.2880368807197,-65.8864596807309,"Before Warming"
1993,"Summer","GrandBanks",-53.1254606578858,44.3441562108959,44.4577340393829,-53.354797215818,43.5000185653064,-53.9931497762955,44.9302322412324,-51.8844063776424,"Before Warming"
1993,"Summer","Gully",-59.4150961742088,44.0766307116291,44.2666148227242,-59.331858737383,43.3291541435725,-60.2331187130292,44.2877845098441,-58.0879115581761,"Before Warming"
1993,"Summer","HaliChan",-56.2476089886835,45.5573169008752,45.6377782451163,-56.4990635862829,44.9579458299876,-57.143861107567,46.0905017958822,-54.9283955537879,"Before Warming"
1993,"Summer","Nantucket",-69.3236395569832,40.9553643615342,40.927461945903,-69.3350111336847,40.2304970911501,-69.8357625988317,41.6172064661328,-68.7979646057824,"Before Warming"
1993,"Summer","Sable",-61.9274771849599,43.4772528158978,43.3256297175083,-62.047791307037,42.8405709541112,-62.9690101019782,44.4246768626589,-60.8453417820559,"Before Warming"
1994,"Fall","BOF",-66.4835863740115,44.3387983296224,44.1177133451741,-66.5108832903915,43.8686316980932,-67.1285629660257,45.1014251197193,-65.4218340886138,"Before Warming"
1994,"Fall","Browns",-65.5820043061875,42.6942818439811,42.6549382074094,-65.6362809993657,42.1866674730936,-66.6462095390787,43.2004879892326,-64.7676455763681,"Before Warming"
1994,"Fall","CapeBreton",-59.2806445617249,46.5383857286746,46.5150004261351,-59.4262526687533,45.8467354850993,-60.1565730276747,47.1851113945426,-58.1163047850737,"Before Warming"
1994,"Fall","CapeCod",-69.9123355222572,42.8249691465078,42.939238036705,-69.9839171013991,41.8302052821442,-70.4906815173307,43.5617513905031,-69.2114082392643,"Before Warming"
1994,"Fall","EGOM",-68.254026849392,43.8913851419382,43.9477346156943,-68.3518390156365,43.2235043634994,-69.1310977078623,44.256771628365,-67.473108129391,"Before Warming"
1994,"Fall","GBTail",-49.9992090511999,43.3963596660028,43.1601593724009,-49.7839362547334,42.7290509475917,-51.5954238861948,44.8989376383091,-48.9273027092141,"Before Warming"
1994,"Fall","Georges",-66.4779859874375,41.9557481847366,42.094072580743,-66.5018274291466,41.1799416945276,-67.4315407230716,42.28867116964,-65.8838273990149,"Before Warming"
1994,"Fall","GrandBanks",-53.1236990228941,44.2719314916664,44.4473209332081,-53.354797215818,43.5081169768453,-53.9918871944213,44.9252245495868,-51.8904573026083,"Before Warming"
1994,"Fall","Gully",-59.4652053772372,43.8883405132879,44.0527030359767,-59.3408063900826,43.1123878584036,-60.5344072280162,44.4894691462464,-57.7701828913106,"Before Warming"
1994,"Fall","HaliChan",-56.1366654068111,45.4138311654703,45.4064203060693,-56.1867972703318,44.9559096614825,-57.1431165384822,46.0902175175294,-54.9591643796823,"Before Warming"
1994,"Fall","Nantucket",-69.2540391145516,41.1082322637502,41.1474739528289,-69.2933617224304,40.4394859949809,-69.5919764475604,41.6499409951057,-68.8055058958048,"Before Warming"
