"Year","Season","Stratum","centroid_longitude","centroid_latitude","centroid_latitude_Median","centroid_longitude_Median","centroid_latitude_Quantile_05","centroid_longitude_Quantile_05","centroid_latitude_Quantile_95","centroid_longitude_Quantile_95","Period"
2001,"Fall","Canada",-61.4386128564804,43.93702141642,43.6477844561215,-61.759329923165,42.3990908841206,-66.7049224309612,46.9774823484999,-52.8008780990697,"Before Warming"
2001,"Fall","USA",-68.438827976706,43.4794500144479,43.9165864225712,-68.3518390156365,41.2013700446571,-70.0312492847918,44.2412256487247,-67.437642906261,"Before Warming"
2001,"Spring","Canada",-61.34644253613,44.0047382476618,43.6477844561215,-61.4521208708932,42.4111973531474,-66.7394091244164,46.9905992629118,-52.8033593913449,"Before Warming"
2001,"Spring","USA",-68.4949087893177,43.4435139228866,43.884642179298,-68.4449024540842,41.2031332967381,-70.0311587958048,44.234872291373,-67.4632928793081,"Before Warming"
2001,"Summer","Canada",-62.3646921665129,43.8497057668622,43.3529195271135,-62.7219453893285,42.4018122995174,-66.7284991703742,47.1567586184445,-56.1868081632206,"Before Warming"
2001,"Summer","USA",-68.484396993372,43.414408414453,43.884642179298,-68.3518390156365,41.1319345617033,-70.0312574042717,44.2368657694481,-67.4381411707616,"Before Warming"
2002,"Fall","Canada",-61.2163858689777,44.0000730093257,43.7886361683024,-61.5365919831884,42.4025671295991,-66.7140743649909,47.1584949464642,-51.8808918255383,"Before Warming"
2002,"Fall","USA",-68.4996613098337,43.3755775734181,43.7270355196086,-68.5283184971604,41.135327299799,-70.0851524096535,44.2396444795253,-67.4366519021074,"Before Warming"
2002,"Spring","Canada",-61.4420640338148,43.9188578150787,43.6477844561215,-62.0850976578281,42.4075202134042,-66.6768278311166,46.9556653057742,-52.4834030904622,"Before Warming"
2002,"Spring","USA",-68.4768464872568,43.3524569482297,43.757152453289,-68.3518390156365,40.9462303037647,-70.0911549027019,44.2393141227143,-67.4366679300485,"Before Warming"
2002,"Summer","Canada",-61.6300180414213,43.9302704631521,43.5003947178517,-61.7418972041287,42.409201990787,-66.6871366588993,46.9639817089902,-54.2900011493756,"Before Warming"
2002,"Summer","USA",-68.503304456789,43.3489802067157,43.757152453289,-68.4991636617457,40.9588676351754,-70.0920544634455,44.2379448007211,-67.4365128603352,"Before Warming"
2003,"Fall","Canada",-61.2858904056346,43.98443676608,43.7395572478361,-61.4686266179469,42.4178028947761,-66.7083953847312,46.9698512811123,-52.4188008100796,"Before Warming"
2003,"Fall","USA",-68.4080630818622,43.602692686792,43.9165864225712,-68.3518390156365,41.6096834263159,-69.9553079326741,44.2366160494574,-67.4730198980913,"Before Warming"
2003,"Spring","Canada",-62.2697708006278,43.8273407105922,43.5019195519284,-62.6796956012579,42.4024412228295,-66.763908620741,46.7392571361682,-54.9214245024429,"Before Warming"
2003,"Spring","USA",-68.3535369100218,43.5040799838477,43.9165864225712,-68.3095205941739,41.3397682242646,-70.031076554225,44.2471712677831,-67.4366076452732,"Before Warming"
2003,"Summer","Canada",-61.539727066746,44.0341539390376,43.7261316421547,-61.8682624101155,42.4163106609372,-66.754820752957,47.1886853739612,-52.1806414525197,"Before Warming"
2003,"Summer","USA",-68.4909637734207,43.4084709055033,43.884642179298,-68.3518390156365,41.1444004064639,-70.0854882068038,44.237621110131,-67.4378862840875,"Before Warming"
2004,"Fall","Canada",-61.4392766173145,43.9476560848103,43.6477844561215,-61.5365919831884,42.4071128678116,-66.7190862974442,46.7648197916812,-52.4821789146824,"Before Warming"
2004,"Fall","USA",-68.490052961305,43.587514679612,43.9165864225712,-68.5707389807383,41.6426506094649,-69.8280783399777,44.2327736069416,-67.4730046205189,"Before Warming"
2004,"Spring","Canada",-61.5420182918024,44.0242354993782,43.7118732600672,-62.0850976578281,42.4036916390871,-66.74697119275,47.1881099096187,-52.0503697711365,"Before Warming"
2004,"Spring","USA",-68.4921192074576,43.4392496518492,43.7270355196086,-68.3518390156365,41.3962894119266,-70.031216905153,44.2373505098762,-67.4376602111372,"Before Warming"
2004,"Summer","Canada",-61.7283942122471,43.9200351969161,43.5777358118476,-62.0113315055629,42.4116382624043,-66.7547138771797,46.9641539932594,-52.4837660762026,"Before Warming"
2004,"Summer","USA",-68.544875470694,43.4178861167731,43.7864722131965,-68.6136429203861,41.1990761128758,-70.0934388913634,44.230612333149,-67.4718585898141,"Before Warming"
2005,"Fall","Canada",-62.0728455693634,43.8812589168387,43.4877716886565,-62.3731300161606,42.4029218747746,-66.7599456053705,46.7238790767691,-53.183413198481,"Before Warming"
2005,"Fall","USA",-68.504413248501,43.425282753776,43.757152453289,-68.5283184971604,41.3598489711748,-70.1000419195053,44.2373174696251,-67.4369478414637,"Before Warming"
2005,"Spring","Canada",-62.0910734060144,43.8396015961592,43.6089349267247,-62.3731300161606,42.4011282890251,-66.7597745022031,46.0766994056645,-53.9754572478138,"Before Warming"
2005,"Spring","USA",-68.4634312712856,43.4600241898042,43.757152453289,-68.4991636617457,41.3857306816858,-70.0310399152306,44.2434635656447,-67.4367826489706,"Before Warming"
2005,"Summer","Canada",-62.7122900891687,43.6367097279218,43.2487974030301,-64.2352253389608,42.3690711096364,-66.7205656319267,46.5391846007669,-56.1824377081748,"Before Warming"
2005,"Summer","USA",-68.5149898031238,43.3989499393772,43.7270355196086,-68.5707389807383,41.1799567223105,-70.1028015388235,44.2383134296784,-67.4372868240851,"Before Warming"
2006,"Fall","Canada",-61.4570305964007,43.9551303300608,43.6477844561215,-61.759329923165,42.4039670646612,-66.7230001382225,46.9460275001189,-52.0979797281729,"During Warming"
2006,"Fall","USA",-68.4512075340853,43.4857227400613,43.884642179298,-68.3518390156365,41.3628040610819,-70.0936439100288,44.2377520264264,-67.437712280518,"During Warming"
2006,"Spring","Canada",-61.950169196695,43.8956975678581,43.6641186526927,-61.5365919831884,42.4216941837979,-66.7498792532808,46.2964252977091,-57.4550861728027,"During Warming"
2006,"Spring","USA",-68.3471453606137,43.5248963903996,43.9165864225712,-68.3095205941739,41.204922199684,-69.9866417457581,44.2383852437328,-67.435412426541,"During Warming"
2006,"Summer","Canada",-61.9615970837933,43.8674211641554,43.4259208499538,-62.3731300161606,42.4007091962904,-66.7039889146329,46.98335296422,-53.3761434017352,"During Warming"
2006,"Summer","USA",-68.4961317901467,43.4112289306903,43.884642179298,-68.3518390156365,41.1803936768318,-70.1024449475529,44.2354412289357,-67.4370500265837,"During Warming"
2007,"Fall","Canada",-61.2903654695825,44.0036781369582,43.7507963745797,-61.5365919831884,42.4069387961316,-66.6983174208984,46.9566970768881,-51.8668274666608,"During Warming"
2007,"Fall","USA",-68.5170415510242,43.423932939737,43.7270355196086,-68.4038944677368,41.3620918864395,-70.1139364356017,44.2385894312144,-67.4377853057258,"During Warming"
2007,"Spring","Canada",-61.4279120573461,44.0330236454303,43.6477844561215,-62.0850976578281,42.3945061263542,-66.7463329104972,47.2153105507589,-51.5940081555173,"During Warming"
2007,"Spring","USA",-68.584547805819,43.3427910940662,43.6961248423044,-68.6136429203861,41.2032086810913,-70.2837185301982,44.237323193797,-67.4369505129065,"During Warming"
2007,"Summer","Canada",-62.0620743529121,43.8410880344423,43.4727991071168,-62.7006989207735,42.3928874102925,-66.7318112084742,46.955553916524,-52.464444357827,"During Warming"
2007,"Summer","USA",-68.553928828064,43.3728717199651,43.6961248423044,-68.5707389807383,41.1999780734694,-70.2179843424249,44.2376388209753,-67.4372615507498,"During Warming"
2008,"Fall","Canada",-61.2225245251349,44.0388422415979,43.822684568829,-61.5193038664516,42.4175408433476,-66.7460887349465,46.9344803198069,-51.8053078243066,"During Warming"
2008,"Fall","USA",-68.3677955982049,43.6655405655915,43.9477346156943,-68.3518390156365,41.8672165161457,-70.0310600918484,44.2421242084002,-67.4729195047127,"During Warming"
2008,"Spring","Canada",-61.5968009584516,44.0011853574892,43.7507963745797,-62.1232739409559,42.4073318136043,-66.73111665821,46.9536221132799,-51.7183734786132,"During Warming"
2008,"Spring","USA",-68.4769694991259,43.4775169222767,43.884642179298,-68.3518390156365,41.4115608208042,-70.0313161898649,44.2379619362015,-67.4382337750658,"During Warming"
2008,"Summer","Canada",-61.7254912289792,43.903167071075,43.5694018646676,-62.1040755604935,42.4017368688062,-66.7150013325529,46.9484599170763,-52.1377138831561,"During Warming"
2008,"Summer","USA",-68.5075919075587,43.4639441429745,43.884642179298,-68.3633450785285,41.3758589127334,-70.1113565913249,44.2382892107658,-67.4385297012764,"During Warming"
2009,"Fall","Canada",-61.1930728550226,44.0454014178059,43.816813260347,-61.5193038664516,42.4121537548373,-66.7412893341102,46.966247874633,-51.4934426326641,"During Warming"
2009,"Fall","USA",-68.4489319484731,43.6204797553575,43.9165864225712,-68.3518390156365,41.8734939591042,-70.084740628975,44.23483980133,-67.4729791812011,"During Warming"
2009,"Spring","Canada",-61.6012428989894,44.0194068447559,43.8025410432055,-62.0663372236763,42.4080376468854,-66.7610493560556,46.9362496556443,-52.1925089091524,"During Warming"
2009,"Spring","USA",-68.3901569037546,43.4710237521512,43.9165864225712,-68.0654392488199,41.5126529939611,-70.1474491765227,44.2462507820707,-67.4350116042768,"During Warming"
2009,"Summer","Canada",-61.8163099937306,43.9533015686716,43.6477844561215,-62.3731300161606,42.3984167056825,-66.7518434484135,46.9641848765235,-52.4637975060509,"During Warming"
2009,"Summer","USA",-68.5001661284883,43.450637341492,43.884642179298,-68.3518390156365,41.379302551468,-70.1566458059663,44.2389360015317,-67.4371732374041,"During Warming"
2010,"Fall","Canada",-61.2516706522993,44.0956168342757,43.822684568829,-61.5365919831884,42.4190740722246,-66.7562536740619,46.9817488881388,-51.4682740399356,"During Warming"
2010,"Fall","USA",-68.4228112804671,43.5906500948979,43.9165864225712,-68.3518390156365,41.6445272374134,-70.0938235544606,44.2409472582077,-67.4384819854022,"During Warming"
2010,"Spring","Canada",-61.0361333281222,44.0037386826232,43.822684568829,-61.1447228767695,42.4222329072057,-66.7338413736366,46.7393292004345,-52.1524802647021,"During Warming"
2010,"Spring","USA",-68.4402029535308,43.6325395833519,43.9165864225712,-68.3518390156365,41.8366412992817,-69.9868422249796,44.2408582014249,-67.4728951030399,"During Warming"
2010,"Summer","Canada",-61.9337318956462,43.8721576361353,43.4259208499538,-62.6796956012579,42.393915575647,-66.6766873767853,46.9880820626613,-52.0585646188089,"During Warming"
2010,"Summer","USA",-68.510797637926,43.4796181258225,43.884642179298,-68.3518390156365,41.4121938612767,-70.1555563372608,44.2411041472394,-67.4384966688679,"During Warming"
2011,"Fall","Canada",-61.0692157224434,44.0979742037274,43.8957137833756,-61.2234051432512,42.4245214859397,-66.759084669937,46.9542060932577,-51.4516174765815,"During Warming"
2011,"Fall","USA",-68.6597899012863,43.4200858202354,43.6961248423044,-68.6197094525069,41.606146776989,-70.330650650507,44.2426597856326,-67.4385411642149,"During Warming"
2011,"Spring","Canada",-60.7945290651369,44.1472089054835,43.9359585271577,-61.2234051432512,42.4049603151001,-66.7451166655225,46.9876301744527,-51.0085272396998,"During Warming"
2011,"Spring","USA",-68.59168178646,43.350658333699,43.6644239317582,-68.6136429203861,41.5324661302432,-70.1550141811662,44.2394827592126,-67.4383961778597,"During Warming"
2011,"Summer","Canada",-62.354846195805,43.7194882946067,43.3355534173018,-62.4748827549834,42.3905455806251,-66.7536117287496,46.7390665230377,-56.1770690851281,"During Warming"
2011,"Summer","USA",-68.5812049411681,43.4053314295444,43.6961248423044,-68.6136429203861,41.3833784479033,-70.2840243837087,44.2429268849315,-67.4383065846635,"During Warming"
2012,"Fall","Canada",-60.9886045656933,44.2085143349335,43.9883957179387,-61.2073015915637,42.6114416708712,-66.7628362248075,46.9895843093062,-51.1335296888456,"During Warming"
2012,"Fall","USA",-68.6590572072963,43.3969376490419,43.6961248423044,-68.6570368287933,41.58469549706,-70.2982746673625,44.2435742078506,-67.4729157217829,"During Warming"
2012,"Spring","Canada",-60.7684020876301,44.1125537402131,43.9765483882082,-61.4358040740824,42.5626037481505,-66.74699257352,46.963859459413,-50.6331542835821,"During Warming"
2012,"Spring","USA",-68.7475267958247,43.4058661395829,43.6961248423044,-68.6570368287933,41.5997765342258,-70.3134935699051,44.237147738158,-67.4729504685304,"During Warming"
2012,"Summer","Canada",-61.9483482293375,44.1215390653431,43.8957137833756,-62.1822229459259,42.4206814642381,-66.7469876948201,47.1816407982099,-53.6575260458418,"During Warming"
2012,"Summer","USA",-68.7176969747561,43.3243688365989,43.6644239317582,-68.6570368287933,41.3611796000272,-70.3338307296084,44.2340105027728,-67.4729484813912,"During Warming"
2013,"Fall","Canada",-60.0604446096671,44.3637534228973,44.2331108835562,-60.2215240774618,42.6120113572979,-66.7404514184547,47.2146306715491,-50.5597438501641,"During Warming"
2013,"Fall","USA",-68.5951047302709,43.4116412382874,43.7270355196086,-68.6136429203861,41.4035857670477,-70.2852457417318,44.2420195109873,-67.4708299819415,"During Warming"
2013,"Spring","Canada",-60.6297699884441,44.2447799194937,44.064296996241,-60.8951132235962,42.5795975159831,-66.7408846154649,46.9905604637138,-51.1631553404606,"During Warming"
2013,"Spring","USA",-68.6982539013523,43.2943561299256,43.6961248423044,-68.6570368287933,41.3583200017143,-70.3124029809974,44.2308057642486,-67.4389347060007,"During Warming"
2013,"Summer","Canada",-60.6767731665932,44.4094686000464,44.2009341986261,-60.8513894442833,42.6067463868484,-66.7097937680381,47.2153778714643,-50.9743091053585,"During Warming"
2013,"Summer","USA",-68.6992877820942,43.2739582616135,43.6644239317582,-68.6570368287933,41.2013110091673,-70.3322376507591,44.2360822519333,-67.4723980272584,"During Warming"
2014,"Fall","Canada",-59.9498482779598,44.4205062685037,44.2666148227242,-59.9243259044931,42.6694136617798,-66.7396471624393,47.2126783754984,-50.9165305630932,"During Warming"
2014,"Fall","USA",-68.6886487889832,43.2927084621046,43.6644239317582,-68.6570368287933,41.3648044424672,-70.28010237297,44.2347108908379,-67.4729002392189,"During Warming"
2014,"Spring","Canada",-60.7274379263184,44.2302471117325,44.1177133451741,-61.1913841415784,42.5861418978216,-66.7266447765866,47.1720530828015,-51.8037233987239,"During Warming"
2014,"Spring","USA",-68.601705265464,43.3915704478108,43.6961248423044,-68.6136429203861,41.3906315845946,-70.1539195673555,44.2432942138883,-67.4382517739089,"During Warming"
2014,"Summer","Canada",-59.9893449091713,44.3147147719825,44.1745092523611,-59.9689090351735,42.6563072283975,-66.6741523586419,47.1689280991619,-50.7937060044294,"During Warming"
2014,"Summer","USA",-68.6372693880165,43.3249550605189,43.6961248423044,-68.6136429203861,41.2061851722959,-70.2980205958649,44.2407057731814,-67.4389416472791,"During Warming"
2015,"Fall","Canada",-59.8551471476172,44.412502830263,44.2597944582447,-59.9575681254479,42.610049608183,-66.6053359104895,47.2155226280819,-50.585025415285,"During Warming"
2015,"Fall","USA",-68.7296459465342,43.3287616111831,43.6319363774258,-68.6570368287933,41.3863314444557,-70.249476045617,44.2297805191828,-67.4731635468364,"During Warming"
2015,"Spring","Canada",-60.317355042606,44.3070128046591,44.1745092523611,-60.2215240774618,42.5618079396627,-66.7272431151407,47.2125833501099,-51.1413176590244,"During Warming"
2015,"Spring","USA",-68.7917503118835,43.1003464236163,43.3789036661656,-68.8298471155993,41.1649495346847,-70.3453835211937,44.2204844957829,-67.4378394868366,"During Warming"
2015,"Summer","Canada",-61.1091579247481,44.3053737067702,44.1745092523611,-61.2396974260259,42.6055698931547,-66.748773156519,47.2098349383592,-51.4487320533337,"During Warming"
2015,"Summer","USA",-68.7384870298969,43.2088214287305,43.5646160835123,-68.6570368287933,41.1464602081564,-70.3341357930826,44.2227988767037,-67.438951090777,"During Warming"
2016,"Fall","Canada",-59.8972890459254,44.3984273290327,44.2597944582447,-60.1028849068022,42.6281070627405,-66.7449558362965,47.2141431906354,-49.9694502853668,"During Warming"
2016,"Fall","USA",-68.6898550647705,43.2895554371014,43.6319363774258,-68.6570368287933,41.3618486610649,-70.2915806393768,44.2306424001403,-67.4386219015375,"During Warming"
2016,"Spring","Canada",-59.8489713453539,44.3214279037735,44.2597944582447,-60.0772054175306,42.6160603507538,-66.5898321492887,46.7315221256262,-51.6634833029731,"During Warming"
