"Year","Lat","Lon","Abundance","Swept","Pred_TF"
5,45.475,-53.4083333333333,0,0.04572357022044,FALSE
5,45.3083333333333,-53.5383333333333,0,0.02032158676464,FALSE
5,45.3083333333333,-53.5383333333333,0,0.04572357022044,FALSE
5,45.25,-53.6666666666667,0,0.02032158676464,FALSE
5,45.25,-53.6666666666667,0,0.04572357022044,FALSE
5,44.8933333333333,-53.63,0,0.02032158676464,FALSE
5,44.8933333333333,-53.63,0,0.04572357022044,FALSE
5,44.845,-53.8466666666667,0,0.02032158676464,FALSE
5,44.845,-53.8466666666667,0,0.04572357022044,FALSE
5,44.9883333333333,-53.9116666666667,0,0.02032158676464,FALSE
5,44.9883333333333,-53.9116666666667,0,0.04572357022044,FALSE
5,44.7583333333333,-54.0666666666667,0,0.02032158676464,FALSE
5,44.7583333333333,-54.0666666666667,1,0.04572357022044,FALSE
5,44.8166666666667,-54.4816666666667,0,0.02032158676464,FALSE
5,44.8166666666667,-54.4816666666667,0,0.03556277683812,FALSE
5,44.86,-54.39,0,0.02032158676464,FALSE
5,44.86,-54.39,0,0.04572357022044,FALSE
5,44.6516666666667,-53.9166666666667,0,0.02032158676464,FALSE
5,44.6516666666667,-53.9166666666667,0,0.04572357022044,FALSE
5,44.6583333333333,-53.6416666666667,0,0.02032158676464,FALSE
5,44.6583333333333,-53.6416666666667,1,0.04572357022044,FALSE
5,44.4066666666667,-53.385,0,0.02032158676464,FALSE
5,44.4066666666667,-53.385,0,0.04572357022044,FALSE
5,44.5716666666667,-53.2183333333333,0,0.02032158676464,FALSE
5,44.5716666666667,-53.2183333333333,0,0.04572357022044,FALSE
5,44.5783333333333,-53.0933333333333,0,0.02032158676464,FALSE
5,44.5783333333333,-53.0933333333333,0,0.04572357022044,FALSE
5,44.405,-53.0633333333333,0,0.02032158676464,FALSE
5,44.405,-53.0633333333333,1,0.04572357022044,FALSE
5,44.395,-52.9783333333333,0,0.02032158676464,FALSE
5,44.395,-52.9783333333333,0,0.04572357022044,FALSE
5,44.1633333333333,-52.595,0,0.02032158676464,FALSE
5,44.1633333333333,-52.595,0,0.04572357022044,FALSE
5,44.05,-52.4433333333333,0,0.02032158676464,FALSE
5,44.05,-52.4433333333333,0,0.04572357022044,FALSE
5,43.905,-52.5216666666667,0,0.02032158676464,FALSE
5,43.905,-52.5216666666667,0,0.04572357022044,FALSE
5,43.9016666666667,-52.51,0,0.02032158676464,FALSE
5,43.9016666666667,-52.51,0,0.04572357022044,FALSE
5,43.7433333333333,-52.405,0,0.02032158676464,FALSE
5,43.7433333333333,-52.405,0,0.04572357022044,FALSE
5,43.7383333333333,-52.45,0,0.02032158676464,FALSE
5,43.7383333333333,-52.45,0,0.04572357022044,FALSE
5,43.7633333333333,-52.18,0,0.02032158676464,FALSE
5,43.7633333333333,-52.18,0,0.04572357022044,FALSE
5,43.73,-52.1483333333333,0,0.02032158676464,FALSE
5,43.73,-52.1483333333333,0,0.04572357022044,FALSE
5,43.5083333333333,-52,0,0.02032158676464,FALSE
5,43.5083333333333,-52,0,0.04572357022044,FALSE
5,45.7966666666667,-52.0083333333333,0,0.02032158676464,FALSE
5,45.7966666666667,-52.0083333333333,0,0.04572357022044,FALSE
5,45.7283333333333,-52.1583333333333,0,0.02032158676464,FALSE
5,45.7283333333333,-52.1583333333333,0,0.04572357022044,FALSE
5,45.7133333333333,-52.3516666666667,0,0.02032158676464,FALSE
5,45.7133333333333,-52.3516666666667,0,0.04572357022044,FALSE
5,45.5516666666667,-52.55,0,0.02032158676464,FALSE
5,45.5516666666667,-52.55,0,0.04572357022044,FALSE
5,45.4966666666667,-52.315,0,0.02032158676464,FALSE
5,45.4966666666667,-52.315,0,0.04572357022044,FALSE
5,45.3966666666667,-52.27,0,0.02032158676464,FALSE
5,45.3966666666667,-52.27,0,0.04572357022044,FALSE
5,45.2883333333333,-52.8116666666667,0,0.02032158676464,FALSE
5,45.2883333333333,-52.8116666666667,0,0.0381029751837,FALSE
5,44.8083333333333,-52.705,0,0.02032158676464,FALSE
5,44.8083333333333,-52.705,0,0.04572357022044,FALSE
5,44.7316666666667,-52.5316666666667,0,0.02032158676464,FALSE
5,44.7316666666667,-52.5316666666667,0,0.04572357022044,FALSE
5,44.635,-52.9166666666667,0,0.02032158676464,FALSE
5,44.635,-52.9166666666667,0,0.04572357022044,FALSE
5,44.5883333333333,-52.785,0,0.02032158676464,FALSE
5,44.5883333333333,-52.785,0,0.04572357022044,FALSE
5,44.5616666666667,-52.65,0,0.02032158676464,FALSE
5,44.5616666666667,-52.65,0,0.04572357022044,FALSE
5,44.4766666666667,-52.42,0,0.02032158676464,FALSE
5,44.4766666666667,-52.42,0,0.04572357022044,FALSE
5,44.275,-51.9033333333333,0,0.02032158676464,FALSE
5,44.275,-51.9033333333333,0,0.04572357022044,FALSE
5,44.0166666666667,-51.69,0,0.02032158676464,FALSE
5,44.0166666666667,-51.69,0,0.04572357022044,FALSE
5,43.9683333333333,-51.95,0,0.02032158676464,FALSE
5,43.9683333333333,-51.95,0,0.04572357022044,FALSE
5,43.8616666666667,-51.7883333333333,0,0.02032158676464,FALSE
5,43.8616666666667,-51.7883333333333,0,0.04572357022044,FALSE
5,43.755,-51.9716666666667,0,0.02032158676464,FALSE
5,43.755,-51.9716666666667,0,0.04572357022044,FALSE
5,43.6766666666667,-51.915,0,0.02032158676464,FALSE
5,43.6766666666667,-51.915,0,0.04572357022044,FALSE
5,43.69,-51.765,0,0.02032158676464,FALSE
5,43.69,-51.765,0,0.04572357022044,FALSE
5,43.7166666666667,-51.695,0,0.02032158676464,FALSE
5,43.7166666666667,-51.695,0,0.04572357022044,FALSE
5,43.46,-51.7333333333333,0,0.02032158676464,FALSE
5,43.46,-51.7333333333333,0,0.04572357022044,FALSE
5,43.3483333333333,-51.675,0,0.02032158676464,FALSE
5,43.3483333333333,-51.675,0,0.04572357022044,FALSE
5,43.3283333333333,-51.5966666666667,0,0.02032158676464,FALSE
5,43.3283333333333,-51.5966666666667,0,0.04572357022044,FALSE
5,43.2483333333333,-51.3366666666667,0,0.02032158676464,FALSE
5,43.2483333333333,-51.3366666666667,0,0.04572357022044,FALSE
5,43.1966666666667,-51.325,0,0.02032158676464,FALSE
5,43.1966666666667,-51.325,0,0.04572357022044,FALSE
5,43.1716666666667,-51.35,0,0.02032158676464,FALSE
5,43.1716666666667,-51.35,0,0.04572357022044,FALSE
5,43.1333333333333,-51.385,0,0.02032158676464,FALSE
5,43.1333333333333,-51.385,0,0.04572357022044,FALSE
5,43.04,-51.3233333333333,0,0.02032158676464,FALSE
5,43.04,-51.3233333333333,0,0.0381029751837,FALSE
5,42.9783333333333,-50.9283333333333,0,0.02032158676464,FALSE
5,42.9783333333333,-50.9283333333333,0,0.0381029751837,FALSE
5,43.06,-50.8566666666667,0,0.02032158676464,FALSE
5,43.06,-50.8566666666667,0,0.04572357022044,FALSE
5,42.98,-50.815,0,0.02032158676464,FALSE
5,42.98,-50.815,1,0.04572357022044,FALSE
5,43.015,-50.6183333333333,0,0.02032158676464,FALSE
5,43.015,-50.6183333333333,0,0.04572357022044,FALSE
5,42.8466666666667,-50.3283333333333,0,0.02032158676464,FALSE
5,42.8466666666667,-50.3283333333333,0,0.04572357022044,FALSE
5,42.7966666666667,-50.33,0,0.02032158676464,FALSE
5,42.7966666666667,-50.33,0,0.04572357022044,FALSE
5,42.7516666666667,-50.1633333333333,0,0.02032158676464,FALSE
5,42.7516666666667,-50.1633333333333,1,0.04572357022044,FALSE
5,42.8366666666667,-49.8666666666667,0,0.02032158676464,FALSE
5,42.8366666666667,-49.8666666666667,0,0.04572357022044,FALSE
5,42.9433333333333,-49.7566666666667,0,0.02032158676464,FALSE
5,42.9433333333333,-49.7566666666667,0,0.04572357022044,FALSE
5,43.2083333333333,-49.8433333333333,0,0.02032158676464,FALSE
5,43.2083333333333,-49.8433333333333,0,0.04572357022044,FALSE
5,43.2266666666667,-50.1266666666667,0,0.02032158676464,FALSE
5,43.2266666666667,-50.1266666666667,0,0.04572357022044,FALSE
5,43.2283333333333,-50.22,0,0.02032158676464,FALSE
5,43.2283333333333,-50.22,0,0.04572357022044,FALSE
5,43.3433333333333,-50.32,0,0.02032158676464,FALSE
5,43.3433333333333,-50.32,0,0.04572357022044,FALSE
5,43.27,-50.6116666666667,0,0.02032158676464,FALSE
5,43.27,-50.6116666666667,0,0.04572357022044,FALSE
5,43.755,-50.8033333333333,0,0.02032158676464,FALSE
5,43.755,-50.8033333333333,0,0.04572357022044,FALSE
5,43.9416666666667,-50.8666666666667,0,0.02032158676464,FALSE
5,43.9416666666667,-50.8666666666667,0,0.04572357022044,FALSE
5,44.0166666666667,-51.015,0,0.02032158676464,FALSE
5,44.0166666666667,-51.015,0,0.04572357022044,FALSE
5,44.255,-51.3033333333333,0,0.02032158676464,FALSE
5,44.255,-51.3033333333333,0,0.04572357022044,FALSE
5,44.275,-50.99,0,0.02032158676464,FALSE
5,44.275,-50.99,0,0.04572357022044,FALSE
5,44.36,-50.845,0,0.02032158676464,FALSE
5,44.36,-50.845,0,0.04572357022044,FALSE
5,44.4366666666667,-51.0733333333333,0,0.02032158676464,FALSE
5,44.4366666666667,-51.0733333333333,0,0.04572357022044,FALSE
5,45.9533333333333,-51.59,0,0.02032158676464,FALSE
5,45.9533333333333,-51.59,0,0.04572357022044,FALSE
5,45.8883333333333,-51.8666666666667,0,0.02032158676464,FALSE
5,45.8883333333333,-51.8666666666667,0,0.04572357022044,FALSE
5,45.5966666666667,-51.745,0,0.02032158676464,FALSE
5,45.5966666666667,-51.745,0,0.04572357022044,FALSE
5,45.6916666666667,-51.46,0,0.02032158676464,FALSE
5,45.6916666666667,-51.46,0,0.04572357022044,FALSE
5,45.745,-51.1933333333333,0,0.02032158676464,FALSE
5,45.745,-51.1933333333333,0,0.04572357022044,FALSE
5,45.65,-51.1733333333333,0,0.02032158676464,FALSE
5,45.65,-51.1733333333333,0,0.04572357022044,FALSE
5,45.77,-50.7716666666667,0,0.02032158676464,FALSE
5,45.77,-50.7716666666667,0,0.04572357022044,FALSE
5,45.885,-50.7066666666667,0,0.02032158676464,FALSE
5,45.885,-50.7066666666667,0,0.04572357022044,FALSE
5,45.86,-50.2316666666667,0,0.02032158676464,FALSE
5,45.86,-50.2316666666667,0,0.04572357022044,FALSE
5,45.625,-50.2716666666667,0,0.02032158676464,FALSE
5,45.625,-50.2716666666667,0,0.04572357022044,FALSE
5,45.5366666666667,-50.37,0,0.02032158676464,FALSE
5,45.5366666666667,-50.37,0,0.04572357022044,FALSE
5,45.37,-50.365,0,0.02032158676464,FALSE
5,45.37,-50.365,0,0.04572357022044,FALSE
5,45.5483333333333,-51.0316666666667,0,0.02032158676464,FALSE
5,45.5483333333333,-51.0316666666667,0,0.04572357022044,FALSE
5,45.4483333333333,-51.2616666666667,0,0.02032158676464,FALSE
5,45.4483333333333,-51.2616666666667,0,0.04572357022044,FALSE
5,45.21,-51.1366666666667,0,0.02032158676464,FALSE
5,45.21,-51.1366666666667,0,0.04572357022044,FALSE
5,45.0583333333333,-51.3516666666667,0,0.02032158676464,FALSE
5,45.0583333333333,-51.3516666666667,0,0.04572357022044,FALSE
5,44.945,-51.2883333333333,0,0.02032158676464,FALSE
5,44.945,-51.2883333333333,0,0.04572357022044,FALSE
5,44.9016666666667,-51.79,0,0.02032158676464,FALSE
5,44.9016666666667,-51.79,0,0.04572357022044,FALSE
5,44.59,-51.8866666666667,0,0.02032158676464,FALSE
5,44.59,-51.8866666666667,0,0.04572357022044,FALSE
5,44.6483333333333,-51.6033333333333,0,0.02032158676464,FALSE
5,44.6483333333333,-51.6033333333333,0,0.04572357022044,FALSE
5,44.5433333333333,-51.2866666666667,0,0.02032158676464,FALSE
5,44.5433333333333,-51.2866666666667,0,0.04572357022044,FALSE
5,44.4216666666667,-50.9683333333333,0,0.02032158676464,FALSE
5,44.4216666666667,-50.9683333333333,0,0.04572357022044,FALSE
5,44.675,-50.735,0,0.02032158676464,FALSE
5,44.675,-50.735,0,0.04572357022044,FALSE
5,44.7016666666667,-50.58,0,0.02032158676464,FALSE
5,44.7016666666667,-50.58,0,0.04572357022044,FALSE
5,44.87,-50.665,0,0.02032158676464,FALSE
5,44.87,-50.665,0,0.04572357022044,FALSE
5,45.1,-50.3566666666667,0,0.02032158676464,FALSE
5,45.1,-50.3566666666667,0,0.04572357022044,FALSE
5,45.2266666666667,-50.0183333333333,0,0.02032158676464,FALSE
5,45.2266666666667,-50.0183333333333,0,0.04572357022044,FALSE
5,45.17,-50.045,0,0.02032158676464,FALSE
5,45.17,-50.045,0,0.04572357022044,FALSE
5,45.015,-50.1733333333333,0,0.02032158676464,FALSE
5,45.015,-50.1733333333333,0,0.04572357022044,FALSE
5,44.8966666666667,-50.2183333333333,0,0.02032158676464,FALSE
5,44.8966666666667,-50.2183333333333,0,0.04572357022044,FALSE
5,44.4583333333333,-49.9533333333333,0,0.02032158676464,FALSE
5,44.4583333333333,-49.9533333333333,0,0.04572357022044,FALSE
5,44.4833333333333,-49.61,0,0.02032158676464,FALSE
5,44.4833333333333,-49.61,0,0.04572357022044,FALSE
5,44.32,-49.7433333333333,0,0.02032158676464,FALSE
5,44.32,-49.7433333333333,0,0.04572357022044,FALSE
5,44.2183333333333,-49.925,0,0.02032158676464,FALSE
5,44.2183333333333,-49.925,0,0.04572357022044,FALSE
5,43.8566666666667,-50.2766666666667,0,0.02032158676464,FALSE
5,43.8566666666667,-50.2766666666667,0,0.04572357022044,FALSE
5,43.875,-50.1783333333333,0,0.02032158676464,FALSE
5,43.875,-50.1783333333333,0,0.04572357022044,FALSE
5,43.8666666666667,-49.8866666666667,0,0.02032158676464,FALSE
5,43.8666666666667,-49.8866666666667,0,0.04572357022044,FALSE
5,43.73,-49.6933333333333,0,0.02032158676464,FALSE
5,43.73,-49.6933333333333,0,0.04572357022044,FALSE
5,43.675,-49.6016666666667,0,0.02032158676464,FALSE
5,43.675,-49.6016666666667,0,0.04572357022044,FALSE
5,43.5283333333333,-49.4916666666667,0,0.02032158676464,FALSE
5,43.5283333333333,-49.4916666666667,0,0.04572357022044,FALSE
5,43.3883333333333,-49.2633333333333,0,0.02032158676464,FALSE
5,43.3883333333333,-49.2633333333333,0,0.04064317352928,FALSE
5,43.5866666666667,-49.25,0,0.02032158676464,FALSE
5,43.5866666666667,-49.25,0,0.04572357022044,FALSE
5,43.6566666666667,-49.0683333333333,0,0.02032158676464,FALSE
5,43.6566666666667,-49.0683333333333,0,0.04572357022044,FALSE
5,43.6833333333333,-49.1516666666667,0,0.02032158676464,FALSE
5,43.6833333333333,-49.1516666666667,0,0.04572357022044,FALSE
5,43.7383333333333,-49.14,0,0.02032158676464,FALSE
5,43.7383333333333,-49.14,0,0.04572357022044,FALSE
5,43.8116666666667,-49.01,0,0.02032158676464,FALSE
5,43.8116666666667,-49.01,1,0.0254019834558,FALSE
5,47.23,-52.1983333333333,0,0.02032158676464,FALSE
5,47.23,-52.1983333333333,0,0.04572357022044,FALSE
5,46.9016666666667,-51.3716666666667,0,0.02032158676464,FALSE
5,46.9016666666667,-51.3716666666667,0,0.04572357022044,FALSE
5,46.64,-50.925,0,0.02032158676464,FALSE
5,46.64,-50.925,0,0.03302257849254,FALSE
5,46.4216666666667,-50.3866666666667,0,0.02032158676464,FALSE
5,46.4216666666667,-50.3866666666667,0,0.04572357022044,FALSE
5,46.3266666666667,-50.2416666666667,0,0.02032158676464,FALSE
5,46.3266666666667,-50.2416666666667,0,0.04572357022044,FALSE
5,46.1933333333333,-50.1083333333333,0,0.02032158676464,FALSE
5,46.1933333333333,-50.1083333333333,0,0.04572357022044,FALSE
5,45.8183333333333,-49.63,0,0.02032158676464,FALSE
5,45.8183333333333,-49.63,0,0.04572357022044,FALSE
5,45.6533333333333,-49.4333333333333,0,0.02032158676464,FALSE
5,45.6533333333333,-49.4333333333333,0,0.04572357022044,FALSE
5,45.53,-49.1116666666667,0,0.02032158676464,FALSE
5,45.53,-49.1116666666667,0,0.04572357022044,FALSE
5,45.3433333333333,-49.0083333333333,0,0.02032158676464,FALSE
5,45.3433333333333,-49.0083333333333,0,0.04572357022044,FALSE
5,45.1933333333333,-49.2733333333333,0,0.02032158676464,FALSE
5,45.1933333333333,-49.2733333333333,0,0.04572357022044,FALSE
5,45.1183333333333,-49.5783333333333,0,0.02032158676464,FALSE
5,45.1183333333333,-49.5783333333333,0,0.04572357022044,FALSE
5,44.8833333333333,-49.6733333333333,0,0.02032158676464,FALSE
5,44.8833333333333,-49.6733333333333,0,0.04572357022044,FALSE
5,44.8333333333333,-49.5883333333333,0,0.02032158676464,FALSE
5,44.8333333333333,-49.5883333333333,0,0.04572357022044,FALSE
5,44.8833333333333,-49.255,0,0.02032158676464,FALSE
5,44.8833333333333,-49.255,0,0.04572357022044,FALSE
5,45.0366666666667,-48.895,0,0.02032158676464,FALSE
5,45.0366666666667,-48.895,0,0.04572357022044,FALSE
5,45.17,-49.0083333333333,0,0.02032158676464,FALSE
5,45.17,-49.0083333333333,0,0.04572357022044,FALSE
5,45.3033333333333,-48.9933333333333,0,0.02032158676464,FALSE
5,45.3033333333333,-48.9933333333333,0,0.04572357022044,FALSE
5,45.5366666666667,-48.4866666666667,0,0.02032158676464,FALSE
5,45.5366666666667,-48.4866666666667,0,0.04572357022044,FALSE
5,45.6366666666667,-48.2816666666667,0,0.02032158676464,FALSE
5,45.6366666666667,-48.2816666666667,0,0.04572357022044,FALSE
5,45.7516666666667,-48.5483333333333,0,0.02032158676464,FALSE
5,45.7516666666667,-48.5483333333333,0,0.04572357022044,FALSE
5,45.7933333333333,-48.49,0,0.02032158676464,FALSE
5,45.7933333333333,-48.49,0,0.04572357022044,FALSE
5,45.9133333333333,-48.1066666666667,0,0.02032158676464,FALSE
5,45.9133333333333,-48.1066666666667,0,0.04572357022044,FALSE
5,45.9183333333333,-47.91,0,0.02032158676464,FALSE
5,45.9183333333333,-47.91,0,0.04572357022044,FALSE
5,46.0683333333333,-47.7833333333333,0,0.02032158676464,FALSE
5,46.0683333333333,-47.7833333333333,0,0.04572357022044,FALSE
5,46.1183333333333,-47.6266666666667,0,0.02032158676464,FALSE
5,46.1183333333333,-47.6266666666667,0,0.04572357022044,FALSE
5,46.155,-47.8833333333333,0,0.02032158676464,FALSE
5,46.155,-47.8833333333333,0,0.04572357022044,FALSE
5,46.215,-48.6266666666667,0,0.02032158676464,FALSE
5,46.215,-48.6266666666667,0,0.0254019834558,FALSE
5,46.2033333333333,-48.7483333333333,0,0.02032158676464,FALSE
5,46.2033333333333,-48.7483333333333,0,0.04572357022044,FALSE
5,46.0233333333333,-48.92,0,0.02032158676464,FALSE
5,46.0233333333333,-48.92,0,0.04572357022044,FALSE
5,46.0833333333333,-48.95,0,0.02032158676464,FALSE
5,46.0833333333333,-48.95,0,0.04572357022044,FALSE
5,46.1766666666667,-49.0333333333333,0,0.02032158676464,FALSE
5,46.1766666666667,-49.0333333333333,0,0.04572357022044,FALSE
5,46.1083333333333,-49.1716666666667,0,0.02032158676464,FALSE
5,46.1083333333333,-49.1716666666667,0,0.04572357022044,FALSE
5,46.215,-49.2483333333333,0,0.02032158676464,FALSE
5,46.215,-49.2483333333333,0,0.04572357022044,FALSE
5,46.11,-49.35,0,0.02032158676464,FALSE
5,46.11,-49.35,0,0.04572357022044,FALSE
5,46.055,-49.5566666666667,0,0.02032158676464,FALSE
5,46.055,-49.5566666666667,0,0.04572357022044,FALSE
5,46.09,-49.8366666666667,0,0.02032158676464,FALSE
5,46.09,-49.8366666666667,0,0.04572357022044,FALSE
5,46.14,-50.14,0,0.02032158676464,FALSE
5,46.14,-50.14,0,0.04572357022044,FALSE
5,46.0233333333333,-50.2416666666667,0,0.02032158676464,FALSE
5,46.0233333333333,-50.2416666666667,0,0.04572357022044,FALSE
5,46.1866666666667,-50.325,0,0.02032158676464,FALSE
5,46.1866666666667,-50.325,0,0.04572357022044,FALSE
5,46.1883333333333,-50.465,0,0.02032158676464,FALSE
5,46.1883333333333,-50.465,0,0.04572357022044,FALSE
5,46.1833333333333,-50.74,0,0.02032158676464,FALSE
5,46.1833333333333,-50.74,0,0.04572357022044,FALSE
5,46.0733333333333,-50.825,0,0.02032158676464,FALSE
5,46.0733333333333,-50.825,0,0.04572357022044,FALSE
5,46.1333333333333,-50.9166666666667,0,0.02032158676464,FALSE
5,46.1333333333333,-50.9166666666667,0,0.04572357022044,FALSE
5,46.1083333333333,-51.0816666666667,0,0.02032158676464,FALSE
5,46.1083333333333,-51.0816666666667,0,0.04572357022044,FALSE
5,46.025,-51.2966666666667,0,0.02032158676464,FALSE
5,46.025,-51.2966666666667,0,0.04572357022044,FALSE
5,46.13,-51.265,0,0.02032158676464,FALSE
5,46.13,-51.265,0,0.03302257849254,FALSE
5,46.1866666666667,-51.1933333333333,0,0.02032158676464,FALSE
5,46.1866666666667,-51.1933333333333,0,0.04572357022044,FALSE
5,46.2866666666667,-51.2216666666667,0,0.02032158676464,FALSE
5,46.2866666666667,-51.2216666666667,0,0.04572357022044,FALSE
5,46.3566666666667,-51.295,0,0.02032158676464,FALSE
5,46.3566666666667,-51.295,0,0.04572357022044,FALSE
5,46.5083333333333,-51.1033333333333,0,0.02032158676464,FALSE
5,46.5083333333333,-51.1033333333333,0,0.04572357022044,FALSE
5,46.6533333333333,-51.3733333333333,0,0.02032158676464,FALSE
5,46.6533333333333,-51.3733333333333,0,0.04572357022044,FALSE
5,46.8133333333333,-51.6433333333333,0,0.02032158676464,FALSE
5,46.8133333333333,-51.6433333333333,0,0.04572357022044,FALSE
5,46.6166666666667,-51.525,0,0.02032158676464,FALSE
5,46.6166666666667,-51.525,0,0.04572357022044,FALSE
5,46.3916666666667,-51.47,0,0.02032158676464,FALSE
5,46.3916666666667,-51.47,0,0.04572357022044,FALSE
5,46.2016666666667,-51.535,0,0.02032158676464,FALSE
5,46.2016666666667,-51.535,0,0.04572357022044,FALSE
5,46.28,-51.635,0,0.02032158676464,FALSE
5,46.28,-51.635,0,0.04572357022044,FALSE
5,46.3383333333333,-51.93,0,0.02032158676464,FALSE
5,46.3383333333333,-51.93,0,0.04572357022044,FALSE
5,46.3166666666667,-52.345,0,0.02032158676464,FALSE
5,46.3166666666667,-52.345,0,0.04572357022044,FALSE
5,46.0783333333333,-52.46,0,0.02032158676464,FALSE
5,46.0783333333333,-52.46,0,0.04572357022044,FALSE
5,45.8833333333333,-52.6,0,0.02032158676464,FALSE
5,45.8833333333333,-52.6,0,0.04572357022044,FALSE
5,45.9216666666667,-52.695,0,0.02032158676464,FALSE
5,45.9216666666667,-52.695,0,0.04572357022044,FALSE
5,46.0016666666667,-53.1716666666667,0,0.02032158676464,FALSE
5,46.0016666666667,-53.1716666666667,0,0.04572357022044,FALSE
5,46.01,-53.6333333333333,0,0.02032158676464,FALSE
5,46.01,-53.6333333333333,0,0.04572357022044,FALSE
5,46.12,-53.6883333333333,0,0.02032158676464,FALSE
5,46.12,-53.6883333333333,0,0.04572357022044,FALSE
5,46.24,-53.6266666666667,0,0.02032158676464,FALSE
5,46.24,-53.6266666666667,0,0.04572357022044,FALSE
5,46.9233333333333,-52.4083333333333,0,0.02032158676464,FALSE
5,46.9233333333333,-52.4083333333333,0,0.04572357022044,FALSE
5,46.9766666666667,-52.11,0,0.02032158676464,FALSE
5,46.9766666666667,-52.11,0,0.04572357022044,FALSE
5,47.61,-52.1066666666667,0,0.02032158676464,FALSE
5,47.61,-52.1066666666667,0,0.04572357022044,FALSE
5,47.3983333333333,-52.0766666666667,0,0.02032158676464,FALSE
5,47.3983333333333,-52.0766666666667,0,0.04572357022044,FALSE
5,47.255,-51.645,0,0.02032158676464,FALSE
5,47.255,-51.645,0,0.04572357022044,FALSE
5,47.4,-51.15,0,0.02032158676464,FALSE
5,47.4,-51.15,0,0.04572357022044,FALSE
5,47.275,-50.9016666666667,0,0.02032158676464,FALSE
5,47.275,-50.9016666666667,0,0.04572357022044,FALSE
5,47.1033333333333,-51.5016666666667,0,0.02032158676464,FALSE
5,47.1033333333333,-51.5016666666667,0,0.04572357022044,FALSE
5,46.9716666666667,-51.265,0,0.02032158676464,FALSE
5,46.9716666666667,-51.265,0,0.04572357022044,FALSE
5,47.0183333333333,-50.8133333333333,0,0.02032158676464,FALSE
5,47.0183333333333,-50.8133333333333,0,0.04572357022044,FALSE
5,46.9766666666667,-50.255,0,0.02032158676464,FALSE
5,46.9766666666667,-50.255,0,0.04572357022044,FALSE
5,46.8766666666667,-50.2266666666667,0,0.02032158676464,FALSE
5,46.8766666666667,-50.2266666666667,0,0.04572357022044,FALSE
5,46.6616666666667,-50.5416666666667,0,0.02032158676464,FALSE
5,46.6616666666667,-50.5416666666667,0,0.04572357022044,FALSE
5,46.515,-50.3766666666667,0,0.02032158676464,FALSE
5,46.515,-50.3766666666667,0,0.04572357022044,FALSE
5,46.445,-50.2283333333333,0,0.02032158676464,FALSE
5,46.445,-50.2283333333333,0,0.04572357022044,FALSE
5,46.3066666666667,-50.15,0,0.02032158676464,FALSE
5,46.3066666666667,-50.15,0,0.04572357022044,FALSE
5,46.39,-49.895,0,0.02032158676464,FALSE
5,46.39,-49.895,0,0.04572357022044,FALSE
5,46.3633333333333,-49.6733333333333,0,0.02032158676464,FALSE
5,46.3633333333333,-49.6733333333333,0,0.04572357022044,FALSE
5,46.275,-49.535,0,0.02032158676464,FALSE
5,46.275,-49.535,0,0.04572357022044,FALSE
5,46.27,-49.345,0,0.02032158676464,FALSE
5,46.27,-49.345,0,0.04572357022044,FALSE
5,46.2583333333333,-49.0316666666667,0,0.02032158676464,FALSE
5,46.2583333333333,-49.0316666666667,0,0.04572357022044,FALSE
5,46.2716666666667,-48.8766666666667,0,0.02032158676464,FALSE
5,46.2716666666667,-48.8766666666667,0,0.04572357022044,FALSE
5,46.3333333333333,-48.8183333333333,0,0.02032158676464,FALSE
5,46.3333333333333,-48.8183333333333,0,0.04572357022044,FALSE
5,46.4233333333333,-48.78,0,0.02032158676464,FALSE
5,46.4233333333333,-48.78,0,0.04572357022044,FALSE
5,46.365,-49.0016666666667,0,0.02032158676464,FALSE
5,46.365,-49.0016666666667,0,0.04572357022044,FALSE
5,46.3483333333333,-49.2233333333333,0,0.02032158676464,FALSE
5,46.3483333333333,-49.2233333333333,0,0.04572357022044,FALSE
5,46.5016666666667,-49.4083333333333,0,0.02032158676464,FALSE
5,46.5016666666667,-49.4083333333333,0,0.04572357022044,FALSE
5,46.5266666666667,-49.5583333333333,0,0.02032158676464,FALSE
5,46.5266666666667,-49.5583333333333,0,0.04572357022044,FALSE
5,46.595,-49.965,0,0.02032158676464,FALSE
5,46.595,-49.965,0,0.04572357022044,FALSE
5,46.71,-49.975,0,0.02032158676464,FALSE
5,46.71,-49.975,0,0.04572357022044,FALSE
5,46.765,-50.0983333333333,0,0.02032158676464,FALSE
5,46.765,-50.0983333333333,0,0.04572357022044,FALSE
5,46.8266666666667,-49.9683333333333,0,0.02032158676464,FALSE
5,46.8266666666667,-49.9683333333333,0,0.04572357022044,FALSE
5,46.91,-49.8633333333333,0,0.02032158676464,FALSE
5,46.91,-49.8633333333333,0,0.04572357022044,FALSE
5,46.8916666666667,-49.5733333333333,0,0.02032158676464,FALSE
5,46.8916666666667,-49.5733333333333,0,0.04572357022044,FALSE
5,46.6633333333333,-49.7016666666667,0,0.02032158676464,FALSE
5,46.6633333333333,-49.7016666666667,0,0.04572357022044,FALSE
5,46.6833333333333,-49.5433333333333,0,0.02032158676464,FALSE
5,46.6833333333333,-49.5433333333333,0,0.04572357022044,FALSE
5,46.725,-49.38,0,0.02032158676464,FALSE
5,46.725,-49.38,0,0.04572357022044,FALSE
5,46.9333333333333,-49.2516666666667,0,0.02032158676464,FALSE
