"Year","Season","Stratum","Depth_Mean","Depth_Median","Depth_Q5","Depth_Q95","Period"
1991,"Spring","Gully",574.905388663859,524.12802,70.7846825825281,1366.6047724555,"Before Warming"
1991,"Spring","HaliChan",157.780733761275,118.08698,51.2290232766903,367.515722438856,"Before Warming"
1991,"Spring","Nantucket",79.7221659658645,71.52446,36.0231649688506,154.059457216706,"Before Warming"
1991,"Spring","Sable",439.886939392253,148.71286,55.7255484755282,1522.82807148082,"Before Warming"
1991,"Summer","BOF",97.7012001263524,101.76823,36.8867345276542,156.211145212167,"Before Warming"
1991,"Summer","Browns",152.243525964417,115.44017,85.8804334404226,292.29637426268,"Before Warming"
1991,"Summer","CapeBreton",262.238363885282,214.70794,89.8773007700379,437.229850691081,"Before Warming"
1991,"Summer","CapeCod",135.181054561641,132.96301,57.9802287350462,214.082265332655,"Before Warming"
1991,"Summer","EGOM",124.392276256005,120.74826,36.40614,192.088482626766,"Before Warming"
1991,"Summer","GBTail",662.151223412955,560.34021,73.6959691760952,1287.0564213805,"Before Warming"
1991,"Summer","Georges",157.94928271734,148.66989,50.69125083775,280.367365894917,"Before Warming"
1991,"Summer","GrandBanks",515.985958898456,310.88519,84.9091647422691,1274.34836637793,"Before Warming"
1991,"Summer","Gully",452.593785555599,159.07999,74.4460307766167,1313.77300274734,"Before Warming"
1991,"Summer","HaliChan",153.482274976192,113.49398,51.6006942064471,381.753158866306,"Before Warming"
1991,"Summer","Nantucket",79.9922225432387,71.52446,35.9893908693192,154.020241645863,"Before Warming"
1991,"Summer","Sable",323.40517323233,121.39395,52.0715860093955,1512.09243703817,"Before Warming"
1992,"Fall","BOF",98.2651288641684,101.76823,36.8755183594411,158.848708893861,"Before Warming"
1992,"Fall","Browns",150.922735188809,115.44017,85.79896326913,292.943561476417,"Before Warming"
1992,"Fall","CapeBreton",247.918266828937,214.70794,69.9514145521735,436.344640418972,"Before Warming"
1992,"Fall","CapeCod",135.88359102792,132.96301,57.1467970857135,215.753206341525,"Before Warming"
1992,"Fall","EGOM",122.144549777245,120.25267,36.40614,191.873117342544,"Before Warming"
1992,"Fall","GBTail",711.963696673275,560.34021,100.486608804858,1299.99062021765,"Before Warming"
1992,"Fall","Georges",158.22720441305,148.66989,51.7968658275816,296.059052432273,"Before Warming"
1992,"Fall","GrandBanks",595.84513873332,354.31404,94.4724724974181,1286.06629745689,"Before Warming"
1992,"Fall","Gully",598.729813195338,159.07999,67.8470321737038,1655.29147434566,"Before Warming"
1992,"Fall","HaliChan",185.696435104517,143.19907,53.3847019300371,387.857701228102,"Before Warming"
1992,"Fall","Nantucket",85.1238976576372,71.74554,41.9151111281337,154.308920907246,"Before Warming"
1992,"Fall","Sable",344.867497917983,113.54298,51.6358503085784,1522.36073470664,"Before Warming"
1992,"Spring","BOF",98.792002178838,101.76823,36.8760069786693,159.120921696076,"Before Warming"
1992,"Spring","Browns",159.446682193067,118.3739,85.7840300310173,354.12546314725,"Before Warming"
1992,"Spring","CapeBreton",253.806299638589,214.70794,75.6478484405124,436.691032610861,"Before Warming"
1992,"Spring","CapeCod",138.478556377614,132.96301,61.687147398759,217.668077288609,"Before Warming"
1992,"Spring","EGOM",126.120912613825,128.61068,36.40614,192.40110628709,"Before Warming"
1992,"Spring","GBTail",683.64227707584,511.05852,98.9832881048091,1300.50249521438,"Before Warming"
1992,"Spring","Georges",157.09635642935,148.66989,51.5458668883111,287.989789864354,"Before Warming"
1992,"Spring","GrandBanks",566.483782600121,354.31404,87.7509915779762,1279.35340009641,"Before Warming"
1992,"Spring","Gully",560.416152534758,239.61693,66.6655291047477,1510.93252225864,"Before Warming"
1992,"Spring","HaliChan",153.72840572689,118.08698,51.3618484969639,364.014896508093,"Before Warming"
1992,"Spring","Nantucket",83.1903598673148,71.74554,41.3816510334496,154.106092480934,"Before Warming"
1992,"Spring","Sable",311.121212318051,121.39395,54.4162827241981,1486.66235502904,"Before Warming"
1992,"Summer","BOF",96.8540012004452,101.76823,36.868254929574,149.497928030584,"Before Warming"
1992,"Summer","Browns",156.779594639325,115.44017,85.7586615304346,315.418002188826,"Before Warming"
1992,"Summer","CapeBreton",276.958699339801,260.67883,93.3629519386187,437.815432224998,"Before Warming"
1992,"Summer","CapeCod",134.787213030455,132.96301,57.1383105852521,214.085877610214,"Before Warming"
1992,"Summer","EGOM",122.724529944182,120.25267,36.40614,191.947530337385,"Before Warming"
1992,"Summer","GBTail",653.518094629702,560.34021,68.4316140211326,1283.01974846866,"Before Warming"
1992,"Summer","Georges",152.131392812974,148.66989,46.360018288233,290.431922351036,"Before Warming"
1992,"Summer","GrandBanks",516.023312992637,354.31404,85.8455432722598,1238.72612656166,"Before Warming"
1992,"Summer","Gully",568.135416828529,159.07999,66.3085579186035,1616.5508398361,"Before Warming"
1992,"Summer","HaliChan",158.764078515619,118.08698,51.598252299705,363.865957258388,"Before Warming"
1992,"Summer","Nantucket",80.0686783813535,71.52446,35.9953490221576,154.047752185462,"Before Warming"
1992,"Summer","Sable",301.572616863066,108.84488,54.3901978137098,1493.91701877947,"Before Warming"
1993,"Fall","BOF",98.9613131034353,101.76823,36.8785337739274,159.293512521638,"Before Warming"
1993,"Fall","Browns",158.881752916744,118.3739,86.0162984234262,367.661537078555,"Before Warming"
1993,"Fall","CapeBreton",247.668661121509,214.70794,69.9969819610034,436.311060925785,"Before Warming"
1993,"Fall","CapeCod",133.839853052681,132.96301,57.0564331639527,213.738942963963,"Before Warming"
1993,"Fall","EGOM",120.851709118351,111.2117,36.40614,191.829148147103,"Before Warming"
1993,"Fall","GBTail",716.078315873427,807.95416,130.012499340621,1292.17639526731,"Before Warming"
1993,"Fall","Georges",157.943608507286,148.66989,51.3947662079431,292.436090178452,"Before Warming"
1993,"Fall","GrandBanks",570.527252512106,354.31404,87.016352921623,1284.8411782662,"Before Warming"
1993,"Fall","Gully",606.681714229269,159.07999,68.2320898314946,1672.30697374307,"Before Warming"
1993,"Fall","HaliChan",164.940643653289,118.08698,53.0843981800744,365.372944848119,"Before Warming"
1993,"Fall","Nantucket",81.4092466416721,71.52446,36.0193610109236,154.216191049505,"Before Warming"
1993,"Fall","Sable",363.908455041885,121.39395,50.853066436749,1529.32789711259,"Before Warming"
1993,"Spring","BOF",98.5260413570924,101.76823,36.8742918012513,159.267973470182,"Before Warming"
1993,"Spring","Browns",163.497425240164,118.3739,86.1986861993252,407.951983901811,"Before Warming"
1993,"Spring","CapeBreton",257.235878499956,255.70927,81.0388972930414,436.061491363328,"Before Warming"
1993,"Spring","CapeCod",141.505355717845,132.96301,68.2691141871542,218.393736659652,"Before Warming"
1993,"Spring","EGOM",124.81458409122,120.74826,36.40614,192.320831520893,"Before Warming"
1993,"Spring","GBTail",694.110474828527,560.34021,104.96563307099,1300.17443117896,"Before Warming"
1993,"Spring","Georges",164.830382352485,148.66989,53.5329615394881,292.343756916378,"Before Warming"
1993,"Spring","GrandBanks",545.451192565263,310.88519,86.0305379479504,1283.02755968044,"Before Warming"
1993,"Spring","Gully",512.584439631632,159.07999,70.8862079282776,1493.68602865444,"Before Warming"
1993,"Spring","HaliChan",204.100817481815,176.73415,71.9590044995626,391.87008767972,"Before Warming"
1993,"Spring","Nantucket",87.8719049934343,73.79543,41.6087468220757,154.360535836404,"Before Warming"
1993,"Spring","Sable",286.73054574343,113.54298,53.5285628361114,1479.63130939307,"Before Warming"
1993,"Summer","BOF",99.0724892130285,101.76823,36.8793318765308,159.49619168505,"Before Warming"
1993,"Summer","Browns",160.555566874854,119.6788,87.3985063941284,365.447308031457,"Before Warming"
1993,"Summer","CapeBreton",262.14219559951,255.70927,94.7953302846738,435.212877974467,"Before Warming"
1993,"Summer","CapeCod",134.103000263908,132.96301,56.6985287396846,213.453362378511,"Before Warming"
1993,"Summer","EGOM",122.436313796967,120.25267,36.40614,191.954857186442,"Before Warming"
1993,"Summer","GBTail",676.515638661867,560.34021,85.8208328126573,1300.24622928588,"Before Warming"
1993,"Summer","Georges",156.262539059414,148.66989,46.4105487376141,277.050230731457,"Before Warming"
1993,"Summer","GrandBanks",475.863569932271,287.33208,84.3527559268862,1264.74127233978,"Before Warming"
1993,"Summer","Gully",399.695007508115,159.07999,77.9988490672156,1307.7734533504,"Before Warming"
1993,"Summer","HaliChan",155.687860496042,113.49398,51.641802800049,371.463176967562,"Before Warming"
1993,"Summer","Nantucket",79.9298533679531,71.52446,36.0165947610614,153.991015015564,"Before Warming"
1993,"Summer","Sable",334.721751681307,112.58358,52.6114190229815,1518.04296918296,"Before Warming"
1994,"Fall","BOF",99.5367890615303,101.76823,36.8885300844385,159.152318442689,"Before Warming"
1994,"Fall","Browns",153.133206719,115.44017,86.0294041095613,298.129193244209,"Before Warming"
1994,"Fall","CapeBreton",244.617624052999,214.70794,70.0886967763211,435.96264429469,"Before Warming"
1994,"Fall","CapeCod",134.08404555738,132.96301,57.1840694506876,213.861525130509,"Before Warming"
1994,"Fall","EGOM",122.968925411334,120.25267,36.40614,191.973538924566,"Before Warming"
1994,"Fall","GBTail",673.791683561776,560.34021,74.7891689161636,1299.93868964877,"Before Warming"
1994,"Fall","Georges",161.996751760307,148.66989,53.9630011729808,288.754174322327,"Before Warming"
1994,"Fall","GrandBanks",587.554577142281,656.11439,90.8528305559987,1271.00270312458,"Before Warming"
1994,"Fall","Gully",650.197120594269,239.61693,66.8073348882998,1688.33022607709,"Before Warming"
1994,"Fall","HaliChan",160.342085572502,118.08698,52.8064836629831,354.881242575488,"Before Warming"
1994,"Fall","Nantucket",83.2881415158419,71.74554,36.0516291742817,154.38872292318,"Before Warming"
1994,"Fall","Sable",392.162396007906,126.81427,51.1996686949346,1529.25797693262,"Before Warming"
1994,"Spring","BOF",98.9000971894856,101.76823,36.8809297457364,159.414827612808,"Before Warming"
1994,"Spring","Browns",162.530078378281,118.3739,86.0000245098411,403.102051954705,"Before Warming"
1994,"Spring","CapeBreton",251.345914068498,214.70794,87.124408804575,435.428326128865,"Before Warming"
1994,"Spring","CapeCod",134.9067395046,132.96301,57.1451922978919,214.877661909525,"Before Warming"
1994,"Spring","EGOM",125.500890108017,128.61068,37.9949285937475,192.115375153459,"Before Warming"
1994,"Spring","GBTail",678.75974216472,560.34021,91.0134723010374,1289.76307373654,"Before Warming"
1994,"Spring","Georges",158.771622886269,148.66989,49.6930507204823,296.291724506114,"Before Warming"
1994,"Spring","GrandBanks",574.606280265513,656.11439,94.4550474545632,1280.13184452154,"Before Warming"
1994,"Spring","Gully",711.822124016351,524.12802,66.9019004099254,1761.00766127861,"Before Warming"
1994,"Spring","HaliChan",229.436562865097,231.17935,77.7281240934931,388.577758618094,"Before Warming"
1994,"Spring","Nantucket",81.7068778254626,71.52446,35.9748318147155,154.308614251695,"Before Warming"
1994,"Spring","Sable",337.86566492908,121.39395,53.2780185550996,1522.6442718863,"Before Warming"
1994,"Summer","BOF",100.718839045001,101.76823,37.8275928782225,159.156833005767,"Before Warming"
1994,"Summer","Browns",148.653085048771,115.44017,85.9864884051087,292.89573289154,"Before Warming"
1994,"Summer","CapeBreton",264.102797634849,255.70927,94.9364897340611,435.990578820843,"Before Warming"
1994,"Summer","CapeCod",133.413390631032,132.96301,56.5454266828066,212.620570560877,"Before Warming"
1994,"Summer","EGOM",123.194451965154,120.25267,36.40614,191.981780843908,"Before Warming"
1994,"Summer","GBTail",651.165767862386,560.34021,67.0334946647018,1286.45105481117,"Before Warming"
1994,"Summer","Georges",150.424493328314,124.37197,46.3724865049459,286.69681389649,"Before Warming"
1994,"Summer","GrandBanks",556.673654122713,354.31404,85.9083694137873,1279.66212219811,"Before Warming"
1994,"Summer","Gully",589.380810917736,239.61693,73.3662028159092,1466.42842995707,"Before Warming"
1994,"Summer","HaliChan",156.174145424979,118.08698,51.6644673662988,356.607843316709,"Before Warming"
1994,"Summer","Nantucket",79.3300879783872,71.52446,35.9886631830722,153.946452636037,"Before Warming"
1994,"Summer","Sable",362.053771375558,121.39395,50.9068478650176,1520.12970198146,"Before Warming"
1995,"Fall","BOF",98.6951548963665,101.76823,36.8772647935651,159.148636611736,"Before Warming"
1995,"Fall","Browns",150.479270218729,115.44017,86.0609265230959,292.970406109185,"Before Warming"
1995,"Fall","CapeBreton",245.080481232614,214.70794,69.7300579973922,436.023332654924,"Before Warming"
1995,"Fall","CapeCod",132.684159272887,130.49988,57.4302305797545,212.052272730838,"Before Warming"
1995,"Fall","EGOM",123.542160463906,120.25267,36.40614,191.881118283672,"Before Warming"
1995,"Fall","GBTail",682.668803866143,560.34021,69.4241967714884,1288.80990413431,"Before Warming"
1995,"Fall","Georges",163.012396756111,148.66989,54.818374571967,296.160161260616,"Before Warming"
1995,"Fall","GrandBanks",542.54235322519,354.31404,86.0754902449875,1272.06958046039,"Before Warming"
1995,"Fall","Gully",564.737875143138,159.07999,67.4426695284127,1551.62285298178,"Before Warming"
1995,"Fall","HaliChan",164.303798613773,118.08698,52.9910106401453,363.858806901045,"Before Warming"
1995,"Fall","Nantucket",82.651999675871,71.52446,37.7970110857901,154.310489621748,"Before Warming"
1995,"Fall","Sable",359.758636198127,117.33403,50.5174018370747,1526.30734577347,"Before Warming"
1995,"Spring","BOF",98.4598103203228,101.76823,36.8745520455456,159.522271804833,"Before Warming"
1995,"Spring","Browns",155.410068424631,118.3739,85.9780064317758,299.622060013659,"Before Warming"
1995,"Spring","CapeBreton",256.856744993515,214.70794,91.3389600158316,435.633999465267,"Before Warming"
1995,"Spring","CapeCod",136.952688860598,132.96301,65.3621284107384,215.244544986582,"Before Warming"
1995,"Spring","EGOM",124.163670776406,120.74826,36.40614,191.938543708882,"Before Warming"
1995,"Spring","GBTail",714.934172512108,811.90286,74.3983855384772,1300.19844672454,"Before Warming"
1995,"Spring","Georges",155.261410114366,148.66989,51.8214801760092,288.704645733618,"Before Warming"
1995,"Spring","GrandBanks",517.446619536169,310.88519,86.5159360992418,1283.08804369292,"Before Warming"
1995,"Spring","Gully",692.70737379625,524.12802,58.2513391551561,1398.0593842728,"Before Warming"
1995,"Spring","HaliChan",218.157705161222,199.7232,71.8478911354113,385.392545159687,"Before Warming"
1995,"Spring","Nantucket",74.1945812351499,70.29808,35.9590498050633,150.54441778527,"Before Warming"
1995,"Spring","Sable",564.4959266733,301.11505,65.4503796626023,1530.25947519365,"Before Warming"
1995,"Summer","BOF",99.2396673673384,101.76823,36.8833144703312,158.678215740942,"Before Warming"
1995,"Summer","Browns",153.244154790743,118.3739,87.3804458878859,296.09135793184,"Before Warming"
1995,"Summer","CapeBreton",266.296896524304,255.70927,93.7682735991009,436.193896964795,"Before Warming"
1995,"Summer","CapeCod",132.730502970598,130.49988,56.1242228398969,212.077768433546,"Before Warming"
1995,"Summer","EGOM",122.828179513899,120.25267,36.40614,191.930053887732,"Before Warming"
1995,"Summer","GBTail",726.888598963647,560.34021,79.3931064974618,1300.41449723829,"Before Warming"
1995,"Summer","Georges",160.593315236728,148.66989,52.9675010774201,276.612966881106,"Before Warming"
1995,"Summer","GrandBanks",467.387221752602,262.95602,84.7263944282089,1267.36229063825,"Before Warming"
1995,"Summer","Gully",475.774455849864,159.07999,71.2842570546994,1289.86513106292,"Before Warming"
1995,"Summer","HaliChan",163.495314664144,118.08698,52.8778684336675,355.647567597717,"Before Warming"
1995,"Summer","Nantucket",78.270436470235,71.52446,35.982792372351,153.879509681755,"Before Warming"
1995,"Summer","Sable",325.700048390551,113.54298,53.1238613309341,1507.68332290002,"Before Warming"
1996,"Fall","BOF",99.5960455938879,101.76823,36.8804115468603,159.509356647325,"Before Warming"
1996,"Fall","Browns",152.703723616129,115.44017,86.3260106563745,298.003829876132,"Before Warming"
1996,"Fall","CapeBreton",243.870877785065,214.70794,69.1257859530808,435.962804646313,"Before Warming"
1996,"Fall","CapeCod",134.598585848426,132.96301,61.6030299013747,212.230312397181,"Before Warming"
1996,"Fall","EGOM",124.818091853177,120.25267,37.5730642068397,192.230703891671,"Before Warming"
1996,"Fall","GBTail",654.972148160095,560.34021,66.9021932381833,1267.56671666648,"Before Warming"
1996,"Fall","Georges",159.031555551051,148.66989,52.0990181853053,286.424755005874,"Before Warming"
1996,"Fall","GrandBanks",569.233345508052,310.88519,86.5429706489788,1359.17409996049,"Before Warming"
1996,"Fall","Gully",547.339904982408,159.07999,66.8093187508129,1519.96238664546,"Before Warming"
1996,"Fall","HaliChan",183.78843689567,143.19907,53.4114721196725,382.513955561716,"Before Warming"
1996,"Fall","Nantucket",86.0411009762697,71.74554,42.0273101643769,154.324330382619,"Before Warming"
1996,"Fall","Sable",345.799638669212,113.54298,50.7671080816163,1519.61692680277,"Before Warming"
1996,"Spring","BOF",100.657695322848,101.76823,36.8805641997981,160.090257598079,"Before Warming"
1996,"Spring","Browns",153.529441493627,115.44017,85.8591624933735,297.802368803478,"Before Warming"
1996,"Spring","CapeBreton",258.70346445906,255.70927,85.2625345850042,436.153705503054,"Before Warming"
1996,"Spring","CapeCod",133.046370797362,130.49988,57.1599479135459,213.110262203959,"Before Warming"
1996,"Spring","EGOM",126.875461938391,128.61068,37.0197045812515,192.552872477556,"Before Warming"
1996,"Spring","GBTail",710.262575974464,807.95416,97.6779217318508,1300.02924776432,"Before Warming"
1996,"Spring","Georges",165.010264004056,148.66989,53.7661187316259,296.092045128837,"Before Warming"
1996,"Spring","GrandBanks",587.752784526189,695.65688,86.3122572608145,1279.13238073487,"Before Warming"
1996,"Spring","Gully",547.92925085863,159.07999,69.0010226562178,1454.69133702213,"Before Warming"
1996,"Spring","HaliChan",207.518318226297,187.77013,54.3724416701832,387.16769887443,"Before Warming"
1996,"Spring","Nantucket",84.7936478814171,71.74554,41.3355531717885,154.335503755275,"Before Warming"
1996,"Spring","Sable",346.566560067989,121.39395,53.7676219087608,1508.79877931419,"Before Warming"
1996,"Summer","BOF",100.027705254642,101.76823,36.8710054946695,160.599809637837,"Before Warming"
1996,"Summer","Browns",160.74913928785,118.3739,86.4258976790316,420.410972815868,"Before Warming"
1996,"Summer","CapeBreton",259.566260753891,214.70794,93.3012668023509,435.775527683295,"Before Warming"
1996,"Summer","CapeCod",132.572644247552,130.49988,56.4187783902719,210.916736891637,"Before Warming"
1996,"Summer","EGOM",123.664087285288,120.25267,36.40614,192.007344018994,"Before Warming"
1996,"Summer","GBTail",739.795339848278,921.93076,78.5160053721979,1300.39939724401,"Before Warming"
1996,"Summer","Georges",155.419728514611,148.66989,51.0271112591488,288.005332173838,"Before Warming"
1996,"Summer","GrandBanks",516.256144061602,354.31404,85.8998223911824,1238.9042288605,"Before Warming"
1996,"Summer","Gully",520.68621109087,159.07999,73.2977327594659,1460.76706361514,"Before Warming"
1996,"Summer","HaliChan",168.200733380627,141.25736,51.7650951991796,365.680044044439,"Before Warming"
1996,"Summer","Nantucket",80.3533924051479,71.74554,35.990351748957,154.069977525527,"Before Warming"
1996,"Summer","Sable",328.659995911727,108.31008,51.2642663158773,1506.25251894616,"Before Warming"
1997,"Fall","BOF",100.786350426337,101.76823,36.8868552748115,160.195395384853,"Before Warming"
1997,"Fall","Browns",152.396849820236,115.44017,85.9058184575205,297.450897620889,"Before Warming"
1997,"Fall","CapeBreton",241.681820480386,214.70794,68.7518349325742,435.78686169768,"Before Warming"
1997,"Fall","CapeCod",130.716756528202,130.49988,66.6015727799255,202.577368310441,"Before Warming"
1997,"Fall","EGOM",123.753399231813,120.25267,36.40614,192.101873239481,"Before Warming"
1997,"Fall","GBTail",647.653632524988,511.05852,74.4788892373208,1250.61263988035,"Before Warming"
1997,"Fall","Georges",163.375396077538,148.66989,53.1861474545592,290.905168948964,"Before Warming"
1997,"Fall","GrandBanks",556.148012796331,354.31404,94.3565149531817,1255.53385702877,"Before Warming"
1997,"Fall","Gully",586.86391040776,159.07999,66.5801659573357,1595.64724810761,"Before Warming"
1997,"Fall","HaliChan",165.794325060918,141.25736,54.5911949483726,359.194528053955,"Before Warming"
1997,"Fall","Nantucket",86.8637213152292,73.17272,42.8142450203903,154.39788690749,"Before Warming"
1997,"Fall","Sable",360.233276519491,121.39395,51.1565133844719,1526.21611929488,"Before Warming"
1997,"Spring","BOF",102.511919838825,101.76823,36.8880703396276,161.751212468781,"Before Warming"
1997,"Spring","Browns",155.943981135912,118.3739,86.1776178577052,317.992905171912,"Before Warming"
1997,"Spring","CapeBreton",251.395227720861,214.70794,73.3383979597666,436.020978449483,"Before Warming"
1997,"Spring","CapeCod",139.672502281277,132.96301,65.7885945412438,218.476265594281,"Before Warming"
1997,"Spring","EGOM",128.510359382816,128.61068,44.8558970565496,192.627662494586,"Before Warming"
1997,"Spring","GBTail",700.966905523987,560.34021,94.9049484467168,1300.00122730014,"Before Warming"
1997,"Spring","Georges",166.331027442233,148.66989,53.6515697395022,295.248011774368,"Before Warming"
1997,"Spring","GrandBanks",576.857069353652,656.11439,97.504406757701,1255.4715638357,"Before Warming"
1997,"Spring","Gully",465.625062530653,159.07999,66.5214738855474,1281.55709877723,"Before Warming"
1997,"Spring","HaliChan",197.203909028742,176.73415,61.9509979772779,370.752200691765,"Before Warming"
1997,"Spring","Nantucket",88.4962712544467,75.2291,41.9562355271576,154.284039184083,"Before Warming"
1997,"Spring","Sable",313.226248574297,108.00335,54.65191119314,1506.62093475364,"Before Warming"
1997,"Summer","BOF",102.545774797452,101.76823,37.7058129876061,159.673822442517,"Before Warming"
1997,"Summer","Browns",168.820590097483,121.11132,89.4523416314854,415.10849442035,"Before Warming"
1997,"Summer","CapeBreton",253.489092199107,214.70794,70.3459381354308,436.110421960667,"Before Warming"
1997,"Summer","CapeCod",131.067983486414,130.49988,58.8616471560734,207.315459537966,"Before Warming"
1997,"Summer","EGOM",123.1985557682,120.25267,36.40614,191.996413263083,"Before Warming"
1997,"Summer","GBTail",645.124927188233,560.34021,64.2054107686215,1299.8768760357,"Before Warming"
1997,"Summer","Georges",157.941632550708,148.66989,51.4384893559779,277.094964697988,"Before Warming"
1997,"Summer","GrandBanks",490.738447384313,287.33208,84.7505464374032,1258.36483538232,"Before Warming"
1997,"Summer","Gully",578.424180931444,239.61693,57.7332461936892,1494.45072972745,"Before Warming"
1997,"Summer","HaliChan",153.41735508869,118.08698,52.1049624024037,345.715495689467,"Before Warming"
1997,"Summer","Nantucket",80.935708956734,71.74554,36.0104588046637,154.095298882594,"Before Warming"
